,src,trg
0,obvious joke time who is going to tweet it first,voor die hand liggende graptyd wat dit eers gaan tweet
1,ur my they baby felt like my joke further explanation,jy is my baba het gevoel soos my grap verdere verduideliking
2,_ please precise joke he is but i very much doubt he is a clown him and seem very much in the game each their respective character is that being said i am puzzled by this one we know they do this but why this now,"_ asseblief presiese grap hy is, maar ek twyfel baie of hy 'n nar is en lyk baie in die spel, elkeen hul onderskeie karakter is dat ek gesê word dat ek verbaas is oor hierdie een wat ons weet dat hulle dit doen, maar waarom dit nou is"
3,_ no its a joke video open it up,"_ nee, dit is 'n grapvideo. maak dit oop"
4,man never of a joke,man nooit van 'n grap nie
5,prison is never a reward no insult intended i am just a fact yeah some commit petty in sentence out in may but when t door shut forever it ai not no joke it ai not luxury food t can be or prison is serious,"gevangenis is nooit 'n beloning nie, geen belediging bedoel nie, ek is net 'n feit, ja, sommige pleeg klein in mei, maar as dit vir ewig toegemaak word, is dit nie 'n grap nie, want dit is nie 'n luukse kos nie, of die gevangenis is ernstig"
6,last night during my i could tell the difference between delivery and joke someone out what s the difference i told them that one was delivery and one was,gisteraand tydens my kon ek die verskil tussen aflewering en grap sien iemand wat die verskil is wat ek vir hulle gesê het dat een aflewering was en een was
7,clearly a joke just like ur buddy h made about blowing people up,dit is duidelik 'n grap net soos u maat gemaak het om mense op te blaas
8,like it is all a big joke to am at the often lightweight coverage of the 'leadership' contest given all that us my in their s are quite by the degradation of the planet yet belittle net zero,"soos dit alles 'n groot grap is om te wees by die dikwels liggewig dekking van die 'leierskap' -kompetisie, gegewe alles wat ons in hul s is, is redelik deur die agteruitgang van die planeet, maar tog netto nul verswak"
9,dark skinned people without white washing them now if you understand this completely and ur is a joke ur weird,"donker vel mense sonder wit wat hulle nou was as u dit heeltemal verstaan, en u is 'n grap wat vreemd is"
10,they t even refer me to ortho because they re probably just going to send you to anyway so i just refer you there but my are slipping in the and i m in immense pain everyday so you don t want the referral the medical system is a joke,"hulle verwys my nie selfs na ortho nie, want hulle sal jou waarskynlik net in elk geval stuur, so ek verwys jou net daar, maar my gly elke dag in die en ek het geweldige pyn, sodat jy nie wil hê dat die mediese stelsel 'n grap is nie"
11,_wilson it was a joke to begin with,_wilson dit was 'n grap om mee te begin
12,______ it was a joke not too much now,______ dit was nou 'n grap nie te veel nie
13,_democrat my barber went from a case to no joke,_demokraat my kapper het van 'n saak na geen grap gegaan nie
14,heart of the game and butt of the joke huh,hart van die spel en boude van die grap he
15,_jokes are just as complex as ice and their performance is a joke,_jok is net so ingewikkeld soos ys en hul optrede is 'n grap
16,_boooo _allan a joke man should i just post the edgy dog again so i am not a apologist but if you actually read his he constantly his with the times and different of wrestling,"_booooo _allan 'n grap man moet ek net weer die edgy hond plaas, so ek is nie 'n apologeet nie, maar as jy dit eintlik lees, het hy voortdurend syne met die tye en anders van stoei"
17,last the business end of is no joke absolutely do not try its sharpness on your finger,laastens die besigheid einde is geen grap absoluut nie die skerpte aan jou vinger nie
18,he was a joke as a vice president too,hy was ook 'n grap as vise -president
19,serious joke,ernstige grap
20,being myself joke aside helping another team,om myself te wees grap eenkant om 'n ander span te help
21,people too often dismiss people is with it is just but it is no longer a joke if it someone and deserve to get out for that hope no one this to you in the future and i am sorry it ever did,"mense wat te gereeld van mense ontslaan, is daarmee net, maar dit is nie meer 'n grap as dit iemand is nie en verdien om uit te kom vir die hoop wat niemand dit in die toekoms aan u het nie, en ek is jammer dat dit ooit gedoen het"
22,when i was younger the joke was what do men and have in common they will exclusively be dating men in five the idea was that men were just gay men and the were it for attention as a phase,"toe ek jonger was, was die grap wat mans het en in gemeen het, sal hulle uitsluitlik mans in vyf gaan uitgaan. die idee was dat mans net gay mans was, en dit was dit vir aandag as 'n fase"
23,if you re not don t joke about it the only reason he s given the treatment or you just said is pretty obvious,"as u nie daaroor grap nie, is dit nie die enigste rede waarom hy die behandeling kry nie, of u het net gesê, is redelik voor die hand liggend"
24,god these are worse than if i just got how embarrassing these need to be going towards who are genuinely mad he made a joke about sh or whatever not my comparison,"god dit is erger as as ek net 'n verleentheid het om na te gaan na wie regtig mal is, het hy 'n grap gemaak oor sh of wat ook al nie my vergelyking"
25,its literally a joke theyre so slow,dit is letterlik 'n grap dat hulle so stadig is
26,my new work joke is to tell my very conservative outrageous like have a romantic aura,"my nuwe werk grap is om my baie konserwatiewe verregaande te vertel, soos om 'n romantiese aura te hê"
27,tried to make a joke about marijuana in the,probeer om 'n grap oor dagga in die
28,was it the best you ever had was it the worst you would never know i try to tell you what i think and play it off like it is a joke,"was dit die beste wat u nog ooit gehad het, was dit die slegste wat u nooit sou weet dat ek u probeer vertel wat ek dink en dit speel asof dit 'n grap is nie"
29,like it be in a joke form but they really throwing shade or dirt,"soos dit in 'n grapvorm is, maar hulle gooi regtig skaduwee of vuil"
30,i made a joke because they both maybe they actually t care about the joke and were all cool but i was just making a joke your thinking about it too much,"ek het 'n grap gemaak, want albei miskien gee hulle eintlik nie om vir die grap nie en was almal cool, maar ek het net 'n grap gemaak dat jy te veel daaraan dink"
31,maybe but joke t go over my head oh and i am not a ding dong,"miskien maar grap jy gaan oor my kop, en ek is nie 'n ding nie"
32,obviously this is a joke but i up the original book it was in so ago did anything bad happen in all those because there were too many people in japan china and,dit is natuurlik 'n grap
33,_penny_ na you joke i was then watching him it s took before i my gender then bam it s been and now i m,_penny_ na jou grap ek het toe hom gekyk.
34,no no no that is the joke you are just not getting it,nee nee nee dit is die grap wat jy net nie kry nie
35,is ten hag a joke to you,is tien hag 'n grap vir jou
36,you can meet me when you come to joke but i m very shy so i can t make eye contact,"u kan my ontmoet as u grap, maar ek is baie skaam sodat ek nie oogkontak kan maak nie"
37,joke of the day why is the new kindle screen to look like paper so you feel write at home,"grap van die dag waarom lyk die nuwe kindle -skerm soos papier, sodat jy tuis voel"
38,those supposedly for have the miniature of double sense joke,diegene wat vermoedelik die miniatuur van dubbele sin grap het
39,i used to work at and we used to joke that if you want a free stay in the just trip over something at,ek het vroeër gewerk en ons het vroeër grap dat as u 'n gratis verblyf in die regverdige reis wil hê
40,i make a joke about this pond and some lose their the irony is if they lived in an country they would be as unequal to men in every sense,"ek maak 'n grap oor hierdie dam en sommige verloor hulle die ironie is as hulle in 'n land gewoon het, hulle in alle opsigte net so ongelyk sou wees"
41,the only joke i remember was when batman told you got a lot of which was hilarious because they t officially address her as once the entire movie,"die enigste grap wat ek onthou, was toe batman gesê het dat jy baie skreeusnaaks was omdat hulle haar nie amptelik aanspreek as die hele film nie"
42,what a joke administration,wat 'n grapadministrasie
43,the imperium and k is satire is the straight man in the joke at this point cool art does not negate the whole point,"die imperium en k is satire is die reguit man in die grap op hierdie punt, koel kuns ontken nie die hele punt nie"
44,if this is some kind of sick joke and you leave me here out a heavy sigh still not the worst birthday i ever had i admit as he darts to the closet one of s t before quickly in the bathroom,"as dit 'n soort siek grap is en u my hier uitlaat, is dit nog steeds nie die slegste verjaardag wat ek nog ooit gehad het nie, terwyl hy na die kas een van s t voor vinnig in die badkamer gaan"
45,_ogara that was the joke i was getting at,_ogara dit was die grap waar ek besig was
46,i make this joke on a lot but you know se eu whoever is officially in charge of the dub is happy they seem to have removed as an character i think will need to confirm during the time where it is maybe of a recast cause time,"ek maak hierdie grap baie, maar u weet dat se eu wie ook al amptelik in beheer van die dub is, gelukkig is dat hulle as 'n karakter verwyder het, sal ek dink dit moet bevestig gedurende die tyd waar dit miskien 'n hervertelling is"
47,do you not know what a joke is,weet jy nie wat 'n grap is nie
48,but i guess because i m a disabled and b look middle eastern i haven t had that discrimination so when i saw in s documentary the joke about you don t marry the help i almost cried what the,"maar ek dink omdat ek 'n gestremdheid en 'n midde -oosterse lyk, het ek nie die diskriminasie gehad nie, so toe ek in die dokumentêr sien, het die grap oor u nie met die hulp trou nie, het ek amper gehuil wat die"
49,i m not a joe fan but he was making a point that shooting people in la t get your it was a crude joke but it was pointed at the da,"ek is nie 'n joe -aanhanger nie, maar hy het 'n punt gemaak dat mense in la t your it was 'n ru -grap, maar dit is op die da gerig"
50,_instigator and will follow like with the jack and charger just except all big android are by apple also ur joke t even funny i the first few times i saw it but now every butt hurt android dick rider it get better material,"_instigator en sal soos met die jack and charger volg net behalwe alle groot android is deur apple ook, selfs snaaks, ek is die eerste paar keer dat ek dit gesien het, maar nou het elke boude android dick rider 'n beter materiaal gekry"
51,no mention of turkey what a joke,geen melding van turkye wat 'n grap nie
52,it can be a joke but frankly it so wrong,"dit kan 'n grap wees, maar eerlikwaar dit so verkeerd"
53,what a joke you re sad,wat 'n grap is jy hartseer
54,most likely a joke many on have been doing this pregnant thing,heel waarskynlik 'n grap wat baie oor hierdie swanger ding gedoen het
55,_ _ it is a joke,_ _ dit is 'n grap
56,because his foot got caught in a bike peddle this guy to invoke the th amendment he s a joke and good for pete for not that game,"omdat sy voet in 'n fiets vasgevang is om hierdie man te roep om die wysiging aan te roep, is hy 'n grap en goed vir pete omdat hy nie die spel is nie"
