,src,trg
0,final inn assumption farewell to four in the school is th ever state baseball appearance,i-inn yokugqibela i-inn i-farewell ukuya kwezine esikolweni yimbonakalo ye-baseball ye-base
1,oh stubborn and reckless hero you let me have a small taste of true friendship farewell,oh inkanyezi kunye nenqina elingenankathalo ukuba undiyeke ndinencasa encinci yobuhlobo bokwenyani
2,was it an adaptation of farewell to i think i saw that one once,ngaba yayiyindlela yokuziqhelanisa nokucinga ndicinge ukuba ndibone enye
3,i grew up here i grew up as a player i grew up as a person said in an emotional farewell appearance in the locker room i have to understand that i have to move on,ndikhule apha ndakhulela njengomdlali endikhulele njengomntu othe kwimbonakalo yokungena ngokweemvakalelo kwigumbi lokutshixa kufuneka ndiqonde ukuba kufuneka ndiqhubeke
4,night i am not to be on twitter lest i get spoiled on the new better call episode farewell,ubusuku andizukubekwa kwi-twitter hleze ndiphangwe kwi-factood yefowuni entsha
5,mirror falsely he  wouldelivered every promise' in  havengeful' farewell speech over growing evidence of corruption as he gave a rambling minute speech,"isipili sibuxoki, waphinda waphinda wathandabuza zonke izithembiso 'ngentetho eguqukayo' eguqukayo 'kubungqina obukhulayo wokuba nentuthuzelo ye-bramb"
6,dangerous times farewell to the age of innocence,amaxesha anobungozi ayokuhlala iminyaka engabinatyala
7,lucky it did not thing like that the effect of a night for her professor linking her in front shaky on his poor old sot his farewell,ngethamsanqa lento engeyiyo into efana nefuthe lobusuku ngenxa yonjingalwazi wakhe umdibanise ngaphambili kwi-shaky engaphambili kwi-sot yakhe yakudala
8,the confession kiss and the farewell kiss,ukuvunywa kwemvume kunye nokuqhawula ukufakwa
9,the end of an era link for s emotional farewell,ukuphela kwekhonkco le-era
10,_tirabassi it was a very respectful farewell i am trying to remember how west was i do remember pettit is,_irabilayos yayiyintlonipho ehlonitshwe kakhulu ndizama ukukhumbula ukuba i-western bendiyikhumbule njani i-petit
11,farewell,farewell
12,the end of an era link for s emotional farewell,ukuphela kwekhonkco le-era
13,farewell we barely knew you i guess they him to introduce the shame we did not get to see more of him though cos i his first episode singing in the,ufarewell asikwazi nje ukuba cinga ukuba bayazisa ihlazo esingakhange silize size simbone ngakumbi kuso sicule i-apisode yakhe yokuqala kwi
14,please somebody save of tomorrow dont let s be we are deserve proper farewell oh my god why do not you just us one chance how many ti i need to beg you ti red,nceda uthile umntu ongasigciniyo ungavumeli ukuba sifanelwe kukufanelekile ukuba thixo wam oh uthixo wam kutheni nje ukuba ungabi naliphi na ithuba le-ti
15,do not be dismayed by good a farewell is necessary before you can meet again and meeting again after or is certain for those who are,sukukhathazeka ngokufanelekayo kukungabikho kwemfuneko ngaphambi kokuba udibane kwaye uphinde udibane kwakhona emva okanye uqinisekile ukuba kunjalo
16,_lopez _ thank you yes it is an appropriate quote for this occasion while i am looking forward to leading a new school it is difficult to say farewell,_lopez _ enkosi ewe sisicatshulwa esifanelekileyo kwesi sihlandlo ngelixa ndikhangele phambili ekukhokeleni isikolo esitsha kunzima ukutsho ukuba sitshilo
17,_yarn _tirabassi you think if they were forcing him out they would give him a year long farewell tour because i do not,_yarn _irabassi ucinga ukuba babemnyanzela ukuba baya kumnika unyaka ohambelanga unyaka ohambelanga ngoba ndingenzi
18,what are you saying brother they literally posted it as a farewell post because very likely to leave also if you think he is standard u clearly didnt watch him against united he was,uthini ukuba umzalwana uthembele ngokoqobo njengeposti yokufakelwa ngenxa yokuba kunokwenzeka ukuba ahambe nokuba ucinga ukuba uyamjonga ngokucacileyo
19,read our farewell to employee who retired last month after with us,funda i-farewell yethu kumqeshwa othathe umhlala phantsi kwinyanga ephelileyo emva kwethu
20,and enjoy lunch with pal via,kwaye sonwabele isidlo sasemini ngepal
21,farewell is ted hosting it,i-farewell i-tid ibamba
22,here are the we have a date for right b my we wave farewell to as he his on his next horizon for a great they are to while they work on yet another i but,nazi ukuba sinomhla we-b my yam sihamba ngendlela eyakhe kwi-horhind yakhe elandelayo ukuba isebenze kwenye kodwa
23,a theme was broken here today farewell,umxholo wawuphukile apha namhlanje
24,should have been wenger is farewell game on the old enemy,kufanele ukuba i-wenger i-wirewell umdlalo kwi utshaba lakudala
25,farewell,farewell
26,so long farewell,ide kakhulu
27,farewell and know you will live on in your music and our hearts,farewell kwaye uyazi ukuba uza kuphila kumculo wakho kunye neentliziyo zethu
28,those who took the decision to allow polyester obviously have no pride in the,abo bathathile isigqibo sokuvumela i-polyester ngokucacileyo ayinaqhayiya kwi
29,do not worry there is probably a farewell next month,sukuba nexhala kukho inyanga inyanga kwinyanga ezayo
30,good night don i m watching your farewell he leaves behind a great legacy my and are with his family and during this difficult time rip don are with the family and international community,ubusuku obuhle ungabukeli i-farewell yakho ishiya ifayili enkulu kwaye inosapho lwayo kwaye ngeli xesha linzima i-rip don inosapho kunye noluntu lwamanye amazwe
31,farewell,farewell
32,it definitely like more to give it a better farewell,ngokuqinisekileyo ifana nokuyinika i-farewell engcono
33,why do i get the feeling that this is his farewell tour,kutheni ndifumana imvakalelo yokuba olu kukhenketho lwakhe
