,src,trg
0,celebration at visit of miss second runner up celebrated with great hon'ble also the occasion,ukubhiyozela kutyelelo lokuphosa imbaleki yesibini phezulu ebhiyozelwe nge-honeble enkulu nangesithuba
1,workman s turned ten at the height of the pandemic so two later the club are finally marking the occasion,umntu osebenzeleyo wajika ukuphakama kwe-pindemic ke ezimbini kamva iklabhu iphawula isihlandlo
2,_ and got the digs and nearly on more than one occasion good times,_ kwaye ndine-dig kwaye phantse ngaphezu kwesihlandlo esinye ixesha elifanelekileyo
3,today we been married for twenty it s a celebratory occasion and i am of the love we have that said no one had to codify our union it s love is love,namhlanje sitshatile kangangesihlandlo samashumi amabini angumbhiyolo kwaye ndinothando esinalo onalo akukho mntu kwakufuneka silithandane sothando
4,no but count it as an occasion can t wait for next weekend for season to begin,hayi kodwa ukubala njengoko ixesha lingalinda kwimpelaveki ezayo ngexesha elifanelekileyo
5,no he s not he s bloody awful the man can t answer a question and on the rare occasion he does it s with a lie,hayi akanguye igazi elinetyala lendoda inokuthi iphendule umbuzo kunye nexesha elingapheliyo alijonganga ngobuxoki
6,some will rise to the occasion some will fall may the best man win,abanye baya kuphakama kumcimbi abanye baya kuwa ngeyona ndoda ilungileyo
7,mario is are the perfect gift for any occasion,umario sisipho esifanelekileyo ngalo naliphi na ixesha
8,team distributed food and to people on occasion of  is birthday wishing you a very happy prosperous birthday ma'am have a wonderful year ahead,iqela lasasaza ukutya kunye nabantu ngamaxesha athile kukuzalwa kukunqwenelela usuku oluhle kakhulu lokuzalwa
9,the difference is that in one occasion i am involuntarily myself because i want to be more like that character i love so much and in the other one i would be forcing myself to act look differently to make someone else happy one thing i am sure of myself is that i can not,umahluko kukuba ngelinye ixesha ndiyathandana kuba ndifuna ukungaphezulu nje kokuba ndithanda kakhulu kwaye kwelinye icala ndinganyanzela ukuba ndenze into eyahlukileyo kwinye into endiqiniseke ngayo ngaba andikwazi
10,_zee of course we need to schedule a tequila shot for when we get off work i got on deck since it is a special occasion,_zee ngokuqinisekileyo kufuneka sicwangcise i-tequila i-tequila xa siphuma emsebenzini ndingena kwidesika kuba sisihlandlo esikhethekileyo
11,the only one actually dressed for the occasion leave him alone,inye kuphela enxibe inyameko kumsitho mshiye wedwa
