,src,trg
0,many thanks for holding this farewell at the star much,enkosi kakhulu ngokubamba le nto kwinkanyezi enkulu
1,and so when the night of the new moon came with the setting sun bid farewell to the only person who ever for him before he took his first out of the castle was running away,kwaye ke xa ubusuku benyanga entsha beza ne-bid yelanga i-fiid de umntu okuphela kwakhe ngaphambi kokuba athathe kuqala inqaba yakhe
2,beyond help now farewell my friend,ngaphaya koncedo ngoku umhlobo wam
3,on the teacher training from across the county to say a sad farewell thanks to mark outlined how much across have to thank them for theirs vision in the early s,kuqeqesho lootitshala ukusuka kwi-county tounty ukuba ithethe i-farewell enkosi kakhulu kumark alestecile ukuba ungakaze uwabulele kumbono we-s
4,still i at them as if i was bidding them farewell and then i,ndisekho kubo ngokungathi ndibabhayisela ukuba ndibenzele i-farewell kwaye ke mna
5,_lcfc it is a system in where you have to pay a certain amount of money every month to the class' treasurer the money will be used to class' needs supply or maybe if there is a plan or the class to out together on graduation is farewell party,_lcffc yinkqubo apho kuya kufuneka uhlawule khona imali ethile inyanga nenyanga ukuya kwiklasi yeklasi yeklasi iya kusetyenziswa eklasini 'imfuno okanye i-funnes okanye iklasi ukuba iphumelele itheko
6,a very very sad moment the final farewell,umzuzu olusizi kakhulu kwi-farewell yokugqibela
7,they should have who went to his farewell party at,bafanele ukuba bahambe kwiqela lakhe lokulala
8,be unfollowing any anime tiddy o farewell you have me well,ungabinakho nakuphi na nayiphi na i-anime tiddy o farewell undiphilile
9,farewell,farewell
10,farewell beautiful,intle entle
11,i need to get off my phone so i be for the rest of the day until the evening farewell for now,ndidinga ukwehla ifowuni yam ukuze ndibenzele yonke imini kude kube ngokuhlwa ngoku
12,farewell,farewell
13,bring back to for a farewell tour,ndibuyiselwe kukhenketho lokundwendwela
14,farewell good magician i will try to go home,i-farewell ilunge kamnandi i-mym ndiza kuzama ukuya ekhaya
15,tiger woods' emotional farewell to the old course rory mciiroy is amazing hole out eagle bunker shot young is superb second place finish in his open debut smith becoming the champion golfer of the year with a score of the home of golf yet again,i-tiger woods 'imvakalelo ye-tiger i-rory rory mciiiroy i-hole ye-eagle bunker i-golut ye-golut ye-golt golt kuphinda iphinde igodufa kwakhona
16,i also said i would return to for a proper farewell after the barcelona trip to the united,ndathi ndiza kubuyela kwi-farewell efanelekileyo emva kohambo lwe-barcelona ukuya kwi-united
17,there was no time for a proper farewell everything had to happen very quickly and spontaneously i said 'guys thank you very much everything will be today' we made history together i will never forget it,kwakungekho xesha lokungafikeleli olufanelekileyo kuyo yonke into kuye kwafuneka kwenzeke ngokukhawuleza kwaye ngokuzenzekelayo ndatsho ukuba 'bafana enkosi kakhulu yonke into iya kuba namhlanje' senze imbali
18,have you to the farewell to episode of soul music it is on,ngaba ukhe waya kwi-farewell ukuya kwi-opisode yomculo womculo ivuliwe
19,the b s we never set out to change people is but it that way via,i-bs asingaze siqwalasele ukutshintsha abantu yiyo kodwa ngaloo ndlela nge
20,tonight at over at we continue our s with mary kay place and bid a farewell to look around you and the show of course we have got the usual smattering of saunders the day today it is time to get brit,ngokuhlwanje ngaphaya koko siqhubeka nendawo yethu ye-say's cay kwaye sibambe i-farewell ukuba sijonge kufutshane nawe kunye nomdlalo wekhosi sifumene ixesha lokufumana i-rity
21,oh dear guess you did not an invite then and just get your right as the wedding party was due end of but the party last night was a farewell party nothing to do with his wedding,oh othandekayo uqikelela ukuba awuzange umeme emva koko ufumane ilungelo lakho njengoko iqela lomtshato laliphelelwe lixesha kodwa itheko phezolo yayikukuhamba ngomtshato wakhe
22,_blankie no they are farewell alive,_blankie hayi bazipho
23,farewell to st but still very much part of _trust,i-farewell ukuya kwi-st kodwa isahlulo kakhulu se-_trust
24,the b s we never set out to change people is but it that way news,"i-bs asizange sizimisele ukutshintsha abantu, kodwa kunjalo iindaba ezilungileyo"
25,rave up rave up and dance dance as a farewell i m howling so hey answer me are you there,"jika i-rave kwaye umdaniso womdaniso njenge-farewell i m ikhala kangaka, hey undiphendulile"
26,the met a salt and pepper haired boy in who is name was after spending a brief time together bid farewell she was still not ready to settle like her father,i-cay nokugqibela i-ityisi yetyuwa kwigama elingubani emva kokuchitha ixesha elifutshane kunye kunye ne-bid farewell wayengalindelanga njengotata wakhe
27,farewell despite a spot of bad health there it was a blast more than i thought it would be and it definitely gave me confidence to try tabling again in the future,i-farewell nangona iyodwa yempilo engendawo apho yayikukuqhuma ngaphezulu kunokuba bendicinga ukuba iya kuba njalo kwaye ngokuqinisekileyo yandinika ukuzithemba kwakhona kwixesha elizayo
28,regarding cobra meeting however did not attend as he for a farewell party to mark the end of his premiership is this true is such a dick,ngokuphathelele intlanganiso ye-cobra nangona engazange aye kwitheko lokuhlala ukuze apakishe isiphelo sepreerment yayeyini yinyaniso yaye yinyaniso
29,in quagmire attire it is a farewell party to,kwi-quargmire impahla yipati ye-farewell ukuya
30,he reportedly said this at a meeting of of all in the on evening which was by and the highest ever,kwakuxela oko wakuxela oko kwintlanganiso yazo zonke ngokuhlwa ezazingaphezulu
31,amen and another also said lord i will follow thee but let me first go bid them farewell which are at home at my house and said unto him no man put his hand to the plough and looking back is fit for the kingdom of god luke,"amen, nanye, itsho inkosi, ndiya kukulandela kuqala, ndiyenzeni ubuye ekhaya endlwini yam, akunjalo akukho mntu ubeke ubukumkani bukathixo,"
32,in a romantic reverie i like the fluff of the simal tree morning with all its grace while i was in her embrace and she in some other world without a trace leaving me behind without a word of farewell kind in my silent space,kwi-ververie yothando ndiyayithanda i-fluff yomthi wemifuno ngayo nobabalo lwayo ngelixa ndandikunye nelinye ilizwe ngaphandle kwegama elithe cwaka ngaphandle kwegama lam
33,what is your piece of music it was nice to see because i like 'farewell to ' is that it,yintoni isiqwenga sakho somculo esimnandi ukubona kuba ndithanda 'i-farewell ukuya' kukuba
34,bin made a personal farewell to president bin at airport he t there for,i-bin yenze ukuba umntu abe ngumongameli u-mongameli i-bin kwisikhululo seenqwelomoya uye wapho
35,i feel like is on his th farewell tour,ndiziva ngathi ndikwityelelo lakhe lokukhetha
36,farewell,farewell
37,contact in the last between and for de the distance in price is getting smaller and the farewell of the dutch is getting closer and closer,uqhagamshelwano lokuqala lokuqala lokuqala lokuqala lexesha lokuxelwa ngabantu kulula nokugqibela wokugqibela wokugqibela wokuxelisa
38,saying farewell to a track field legend is officially retired,ukuthetha ukuba u-farewell ukuya kwi-legend ye-track ye-track ithathe umhlala phantsi ngokusemthethweni
39,rolling stone and farewell,ukuhamba kwamatye kunye nokufakwa
40,_maguire who s going to his farewell party virtually every one of them the corrupt crook out,_maguire ohamba ngetheko lakhe lokulala
41,day farewell madden tour weekend,imini ibeka i-farewell ye-madden yokhenketho
42,why were we told it was a farewell party on second do not bother to ask,kutheni le nto sasixelelwe yayikukuba yipati ye-farewell kwi-owesibini ungakhathazeki ukubuza
43,who to see in las for his final farewell we do burrito,ngubani oza kubona kwi-las kwi-farewell yakhe yokugqibela siyenza i-purrito
44,my name is shadow i am the world is ultimate life form there is no time for farewell,igama lam sisithunzi ndililizwe liyimilo yobomi yokugqibela akukho xesha lokufa
45,taps i my farewell,itayile i-farewell yam
46,lovely of martin is farewell mass a few ago at for his move to _europe,ithandeka imartin i-farewell ubunzima obuphindwe kabini kwi-_europe
47,happy last day of everyone will something be revealed today we will wait and see i will stream in a bit and i hope to see you all at the farewell party,usuku lokugqibela lomntu wonke lo uya kutyhilwa into namhlanje siza kulinda kwaye sibone ukuba ndiza kuwubona kancinane kwaye ndiyathemba ukukubona wonke umntu kwitheko le-farewell
48,farewell smile hello evil,farewell smile molo ububi
49,petition to take farewell transmission off this list,uxwebhu lwezikhalazo lokuthatha i-farewell yosulelo kolu luhlu
