,src,trg
0,this is a eulogy for you and me i wont forget still i let go just the same,le yi-eulogy yakho kunye nam andiyi kulibala ndisayeka nje
1,great eulogy of today her husband on her hope you are boarding up your glass house,i-eulogy enkulu yanamhlanje umyeni wakhe kwithemba lakhe uyakhwela i-glasi
2,this is not her f ing eulogy,le ayisiyo i-eulogy yakhe
3,i t have until the day before the funeral to start the eulogy i m mildly panicked and still don t know where to start i been trying to start for like a week are really hard,ndinayo kude kube yimini engaphambi komngcwabo ukuba iqale i-eulogy nditsinya kakhulu kwaye ndisazi ukuba ndingayi kuqala nini ukuqala iveki kunzima kakhulu
4,a eulogy about,i-eulogy malunga
5,has not given a damn about of color except for election time if truly was a good and honorable man he would not have the funeral of a top member and would not have eulogy those two alone speak loudly,akanikelanga i-hisn ngombala ngaphandle kwexesha lokunyula ukuba inyani ilunge kwaye ihlonitshwe indoda ephezulu kwaye ingenakuba ne-eugy abo bodwa bathetha ngokuvakalayo
6,___anah i do a short eulogy and ask for credit card nothing overboard,___anah ndenza i-eulogy imfutshane kwaye ndicele ikhadi letyala akukho nto inqabileyo
7,can t wait for trump s eulogy for actually can wait forever,ingayilinda i-trump s i-eulogy yobuchule ngokugqibela
8,worst eulogy ever,eyona i-eulogy imbi kakhulu
9,see if we t spend giving a eulogy we could seen who was the this week,bona ukuba sichitha i-eulogy sinokubonisa ukuba ngubani kule veki
10,when the off this mortal coil his funeral will be at a s drive his eulogy will be by who will pause from time to time to suppress her and laughter,"xa kude kubekho umngcwabo ofayo, siya kuba semngcwabeni wakhe siya kuba se-eulogy yakhe."
11,why is monte giving a eulogy she did not k herself,kutheni imonte inika i-eulogy awayengazange ingenzeki
12,why is acting like reading an eulogy at a funeral,kutheni isebenza ngokungathi ufunda i-eulolom kumngcwabo
13,i read that his eulogy for her had a donate button on the ad,ndifunde ukuba i-eulogy yakhe yeyakhe inayo iqhosha le-dote kwintengiso
14,_the_l roosevelt is said he was so narcissistic he envied the bride at every wedding and the corpse at every funeral for the praise they were getting trump will probably interrupt the eulogy to babble about how unfair his press coverage is,_i_l roosevelt wayenomdla wokufumana umtshakazi kuyo yonke imitshato kunye nesidumbu kuyo yonke imingcwabo yokudumisa iya kuba nentshukumisa malunga nendlela yokuhlangana
15,_ wow what a great eulogy you sound hateful,_ wow yintoni i-eulogy entle ovakalayo intiyo
16,felt like a eulogy i just read,ndiziva ngathi ndiyifundile
17,_mtg i have for my so i don t lose it i also let people know so they know what to expect,_mtg ndinayo yeyam ukuze ndingalahleki ukuba abantu bayazi ukuba bayazi ukuba bangamamele ntoni
18,_mcda so he did not put out a nice eulogy for his st wife i think people are so used to his for that this is what they now expect he every excuse,_mcda ke akazange akhuphe i-eulogy yomnyango yam nomfazi wakhe ndicinga ukuba abantu baqhele ukuba abantu baqhele ukuba le yinto abalindele ngayo yonke into abakulindeleyo kuzo zonke izizathu zokuba zikholwe kuzo
19,what a horrible thing to do ask for money at the bottom of a eulogy disgusting,into eyoyikekayo yokubuza imali emazantsi e-eulogy
20,it will be interesting to find out if the was to be put on trial whether or not had dirt on him obviously she did seriously a fall down the it is so s' big dress soap opera and his eulogy is about as sympathetic as a snake bite even though she gave him,kuya kuba ngumdla wokufumanisa ukuba ingaba i-thew okanye ayinayo i-dell ngaye ngokucacileyo iwele i-opera ye-opera yengubo enkulu inovelwano njenge-nyoko ilume nangona wamnika
21,ted eulogy to brother bobby after his assassination june let my brother not be in death beyond what he was in life he was a good man who saw hatred and end it saw suffering and tried to heal it saw war and tried to end it,i-ted eulogy kumzalwan 'ubobby emva kokubulawa kwakhe ngojuni mayingapheleli kwinto awayeyibonayo kwaye yakugqiba ukuba ivele kwaye izamile ukuyiphelisa
22,lovely eulogy here for a fact checker who grew up in and went to to the water below the window he once said to me 'i think that s the river' always the cautious checker uncomfortable with sweeping,i-eulogy ethandekayo apha kumyolelo oyinyani okhulele kwaye waya emanzini ngaphantsi kwefestile wayengazange athi kum 'ndicinga ukuba umlambo' uhlala engonwabanga
23,any i use and everything but the last month or so it is gotten a lot worse could just be damage over time up from my plus and the medicine i am on causing memory loss,nawuphi na umntu osebenzisayo kwaye yonke into kodwa inyanga ephelileyo okanye ke ithe tyando imbi kakhulu inokuba lumonakalo ngokuhamba kwexesha kunye nezamayeza endibangela ukulahleka kwam imemori
24,_mtg listen since coming to with the fact that i had a i have more and more that i have a goldfish brain,_mtg mamela ukusukela kwinto yokuba ndinayo i-an enezinto ezininzi kwaye ngaphezulu kwengqondo yegolide
25,it is bad i had it written down right and everything then still had the days mixed up in my mind,kubi bendiye ndabhalwa phantsi kanye kwaye yonke into emva koko ibinayo imihla exubeneyo engqondweni yam
26,_j_s remember give the eulogy to the grand wizard enough said need got them,_j_s ukhumbula ukunika i-eulogy kwi-wizard ezukileyo eyaneleyo kufuneka ifune
27,i am definitely not laughing at the passing of his ex i am laughing at the ridiculousness of a person in connection with her eulogy,ngokuqinisekileyo andiyihlekanga ekudlule kwi-ex yakhe ndihleka ngokuhlekisa komntu ngokunxulumene ne-eulogy yakhe
28,this like an ideal opportunity to let people know that i would like to deliver my eulogy,eli lithuba elifanelekileyo lokwazisa abantu ukuba ndingathanda ukuhambisa i-elogy yam
29,you know better yet did the worst possible eulogy you hate trump and his family never say you are a friend of the trump family you are vermin,uyazi ngcono kodwa wenze eyona nto imbi kakhulu ukuba uyithiyile i-trump kwaye usapho lwayo aluzange lube ngumhlobo we-trump yosapho ongu-vermin
30,wrote a eulogy on truth social with a link to donate underneath,ubhale i-eulogy ngenyaniso yentlalo nekhonkco ukuba inikele phantsi
31,and the eulogy would be lost quote from previous speech,kwaye i-eulololo iya kuba ilahleko kwincoko yangaphambili
32,probably just to watch don jr is coke induced eulogy,mhlawumbi nje ukubukela udor jr yi-coke ihonjisiwe
33,to this day i can t bring myself to the eulogy episode,ukuza kuthi ga kule mini ndingazizisa kwi-eulode
34,is that quote from the henry clay eulogy speech,yiyo loo nto ivele kwi-henry calogy intetho
35,really hard experience today watched my year old deliver a eulogy we feel so badly this burden fell to him it was the second time he s been on to do this in his young life and he crushed it we re so of this young man,amava anzima ngokwenene namhlanje abukele unyaka wakudala sihambisa i-eulogy sive kakubi lo mthwalo wawa kuye okwesihlandlo sesibini ukuba siyenze le ndodana
36,_mtg same,_mtg efanayo
37,the eulogy for leaves,i-eulolog yokugqibela
38,if i could remember what day of the week it is that would be really great,ukuba ndingakukhumbula ukuba loluphi usuku lweveki oluya kuba lukhulu
39,have thought a lot about how for i what i would say for a eulogy at my mom is funeral and never considered she was catholic so that just wasnt a thing,ndicinge kakhulu malunga nendlela endiya kuyithetha ngayo nge-eulogy kumama wam ngumngcwabo kwaye awuzange ucinge ukuba wayengumkatolika ukuze nje ungento
40,s eulogy for probably like me she was by many she was smart not as smart as me but smart ya know my mother me very much and s hairdo me of my mother we had and is still so hot so hot,i-eulogy mhlawumbi wayengathanda ukuba wayenobulumko obungamkanga nam njengam kodwa smart hum uawazi kakhulu nomama wam nam ngumama wethu kwaye ushushu kakhulu
41,i would not be he may plan another trump rally as he does the eulogy,bendingayi kuba sekucwangcisa enye i-trump rally njengoko esenza i-eulogy
42,_rinaldi where is donate button like with eulogy post,_ndanaldi iphi iqhosha lokufumana iqhosha elifana neposi ye-eulogy
43,funeral is in exactly twelve hell i am not ready to give a eulogy i stutter when speaking to my let alone a room full of people who knew my dad for longer than i did,umngcwabo usisihogo esibe lishumi elinambini andikulungelanga ukunika i-eulogy endikuthethayo xa ndithetha igumbi lam ledwa eligcwele utata ixesha elide kunangaphambili
44,well i can wish till the cow s come home and i d like it if they were best but were i to butt in then i d be the bad guy in my own opinion that is i think to rocky lane s funeral the eulogy was like he was a pain in the neck but he was our pain in the neck,ewe ndinqwenela ukuba inkomo ize ibuye ekhaya kwaye ndithanda ukuba bebengcono kodwa bendicinga ukuba ndingabamba umngcwabo we-eulogy wayefana ne intlungu entanyeni kodwa yayiyintlungu yethu entanyeni
45,please mention he added a appeal to his heartfelt eulogy,nceda uqaphele ukuba wongeze umdla kwi-eulogy yentliziyo yakhe esuk 'entliziyweni
46,just you wait to your eulogy have a field day with your jackass political hack,nje ulinde ukuba i-eulolog yakho ibe nosuku lwentsimi kunye ne-jackas yakho ye-jackass yezopolitiko
47,how tacky that trump added a donate button at the bottom of his eulogy to his former wife,injani i-trump esongelise i-hount iqhosha ezantsi kwe-eulogy yakhe kumfazi wakhe wangaphambili
48,i am actually he did not just reuse the super sincere eulogy he gave she just wow i t know that you are telling me now for the first time she led an amazing life what else can you say,ndingekayi kuphinda ndisebenzise i-eulogy enyanisekileyo ebalaseleyo awayinikayo ukuba uyayazi ukuba uyandixelela ngoku okokuqala ngqa ephila
49,i hope the eulogy it will not be about him at all,ndiyathemba ukuba i-eulolo ayiyi kuba ngaye konke konke
50,his little eulogy was too coherent for a trump product his staff must have whipped it up for him,i-eulogy yakhe encinci yayihambelana kakhulu nemveliso katrump abasebenzi bayo kufuneka babe nawo kuye
51,the man could not even type a eulogy for the mother of his he definitely got someone to write that for him notice it her and not our not surprising he zero empathy the grift never,indoda ayikwazanga ukuchwetheza i-eulogy ukuba umama wakho ngokuqinisekileyo ambhalele loo mntu ukuba angambhaleli ukuba akayi kumbona kwaye ayisiyothusi i-zero emfihlakalo ingenguye
52,in the most famous person who knew you will give your most uncritically received eulogy even if they are your rapist,ngoyena mntu udumileyo owazi ukuba uza kunika i-eulot yakho ifumene i-eulory nokuba ngumdlwenguli wakho
53,came for the baseball stayed for the blunt eulogy of a family pet,kweza i-baseball ihleli kwi-bloulogy yesilwanyana sasekhaya
54,just finished writing a short eulogy for a celebration of life for an amazing man time limit of under min no matter what i say it is not enough i am resigned to that i just hope i have done him some measure of justice,ugqibile ukubhala i-eulogy yokugqibela yokugqibela ukuthenga umnqophiso wabalula akukho bungozi ukuze ndivule ukuze ndingamdlu ukuze ndimise ukuze ndingambulelekile ukuze ndimise ukuze ndingambulelekile ukuze ndimise ukuze ndinguye umnqophiso
55,she was a survivor like the eulogy a parent for their kid is pet goldfish right before they flush it,wayesinde njenge-eulogy umzali wakhe nge-golide yestright fitfish kanye ngaphambi kokuba agungxule
