,src,trg
0,_nic their chemistry is no joke if you have watched the scene where she him but i am honestly in love with this couple and will not be opposed to another drama with them together also the and the entire cast for the drama are doing an amazing job,"_chlori i-cheke ingekho mhlophe ukuba ubukele indawo apho yena, kodwa ngokunyaniseka enothando kwesi sibini kwaye akazukuchasana nomnye wedrama kunye nayo yonke idrama eyenza umsebenzi omangalisayo"
1,_berman is a joke of a reporter,i-_berman yihlaya lentatheli
2,i never said it was a joke it also like you re the only one offended that someone said they don t like your favorite game i m sure there a many i like you probably don t the difference between you and me is i don t base my worth around,andizange nditsho ukuba ihlaya ikwafana nokukhubeka okhubekileyo ukuba umntu uthe wathanda ukuba ungathanda ukuba ungathandana nawo ngeenxa zonke
3,thank you it was a good joke,enkosi yayiyihlaya elihle
4,every day the joke that rogan is basically a khan who foreign natural debate the of the universe as a preamble to which one he to execute is more and more apt,yonke imihla ihlaya lokuba irogan ingukhan oxoxwa ngendalo yendalo kwindalo yonke njengeyona nto ayibonakalisayo kwaye i-apt engaphezulu
5,how the did you automatically know that he is making a mockery about white washing how did you know that he was not just making a simple light hearted joke like honestly you are being rude and then be sensitive,wazi njani ukuba wenza isigculelo malunga nokuhlamba okumhlophe wakwazi njani ukuba wayengenguye okwenzayo ngokunyaniseka ukuba ukrokrela ngokunyaniseka kwaye ube nobuthathaka
6,this is a joke based on a sam ted talk how it s not clear he s here,oku kuhlekisa ngokusekwe kwi-sam ted incoko ukuba ayicacanga njani apha
7,it is not a joke,ayisiyo joke
8,visual is not a joke ever,ukubonwa ayisiyo ihlaya
9,both of you have i must be warn you all clear water and food is more valuable than buy a land for create food and gathering water bill gated is very land in is like fiat money is just politic and like politic is a joke,nobabini kufuneka ndikulumkise onke amanzi kwaye ukutya kubaluleke ngakumbi kunokuthenga umhlaba ukudala ukutya kunye nokuqokelela imali ye-giat yeyona nto iphambili kwi-fiat ipolitiki yeyokuhlekisa kunye nezopolitiko
10,now this is funny is a joke for a reason,ngoku oku kuyahlekisa yihlaya ngesizathu
11,yeah the joke here was that many people who speak hate the boston accent because they think it trashy i personally love the accent and that the are upper class do not know how you the joke alan,ewe i-juke apha yayingaba bantu abaninzi abathethayo i-boston accent kuba bacinga ukuba bathanda intetho kwaye i-ald hayi yokwenza njani olufumanayo
12,i love how mad some people are over this obvious joke,ndiyayithanda indlela abathile abantu abathile bakugqithile oku
