,src,trg
0,so where are we with this eisenhower is farewell address,ke siphi na le ntetho idilesi ye-farewell
1,to you still beautiful even after death i say my farewell,kuwe usemgangathweni kwanamhlanje
2,bid farewell to the final semester of the department of aeronautical engineering recently we wish all the best to all the final year for their future ahead,i-bid farewell ukuya kwisemester yokugqibela yesebe le-aeronautical kutshanje sinqwenelela okuhle kulo lonke unyaka wonke kwikamva labo ngaphambili
3,a great sadness farewell,intlungu enkulu yosizi
4,to all my family out there that are over life and want it to end just find one thing of beauty to be grateful for each day we lost a few this year that just t go on and to their i send my i m sorry l love you farewell,kuzo zonke iintsapho zam phaya phaya ngaphezulu kobomi kwaye ufuna ukuba iphele nje into entle ukuba ibe nombulelo kuyo yonke loo nyaka siphulukene ne-mure yourey
5,it is one more dance and then farewell cheek to cheek in hell with a dead girl,inye yadanisa ngakumbi kwaye emva koko ifune i-cheek to cheek esihogweni ngentombazana efileyo
6,farewell good magician i will try to go home,i-farewell ilunge kamnandi i-mym ndiza kuzama ukuya ekhaya
7,so grateful to have had one more day spending time w this amazing team thank you _ team for a wonderful day as my farewell tour comes to a close keep inspiring i m cheering you on always,ndinombulelo kakhulu ukuba nexesha lokuchitha ixesha elininzi lelona qela limangalisayo enkosi _ iqela ngemini emnandi njengokhenketho lwam lokulala
8,are you ready with farewell tour farewell tour shirt buy now,ngaba ulungele ukutyeshelwa kwe-farewell yehempe yokhenketho ngoku
9,i just to see in las for his final farewell,ndiyokubona nje kwi-las kwi-farewell yakhe yokugqibela
10,hum world cup me farewell match ni jab k already world cup se ho thy,indebe yehlabathi hum farewell fackating nijab ksele i-world inden
11,farewell paradise,iparadell yeparadesi
12,farewell friend you re welcome back,umhlobo wakhe wavuma kwakhona
13,in a private meeting with us president in president revealed the existence of the farewell dossier a collection of showing the soviet union had been stealing technological research and development,kwintlanganiso yabucala kunye nomongameli wase-us e-us otyhila ubukho be-farewell yingqokelela yokubonisa isoviet union kutsiba uphando kunye nophuhliso
14,at the very least don t mourn or regret until our farewell don t let go of my hand,ubuncinci kakhulu
15,is busy on right now his long long long farewell you know important to the us,uxakekile ngoku ngoku kulungile ngoku ufarewell onde ixesha elide uyazi ukuba ubalulekile e-us
16,a farewell following an empty position a calm beyond a callous wall besides a welcome face,i-farewell ilandela isikhundla esingenanto ngokungaphaya kodonga olungenantsingiselo ngaphandle kobuso bakwamkelekileyo
17,announcement my twitter account is now permanently retirement for good because it is getting too old pointless unoriginal useless and boring for no reason forever and farewell my ice cream note please try not to cry or sad,isibhengezo se-akhawunti yam ye-twitter ngoku isigxina ngokusisigxina kuba sisanda kakhulu esingenasidima kwaye sisiphoso ngaphandle kwesizathu inqaku lam le-ice cream nceda uzame ukulila okanye ulusizi
18,_zian _dan_castell yeah he was until decided to bid farewell to his point and extended the track by you are telling me to try and turn into the corner in brazil was his fault,_zian_can_castell yeah ude wade wagqiba kwelokuba ahlawulwe kwikona yakhe kwaye wandinika imbombo ebrazil yayiyimpazamo yakhe
19,farewell,farewell
20,we have a great time but now it was too to say to one of my childhood the old so farewell old r i p old,sinexesha elimnandi kodwa ngoku ibinokuthetha komnye umntu wam ubuntu endala ukuba mdala kakhulu r indala
21,we sob like we did at the farewell,siyashulu njengoko sexelile
22,_farewell i m so excited,_irewell i m ndivuya kakhulu
23,_farewell fantastic,i-_iastic
