,src,trg
0,summer vacation identity v x x wild pitch,isazisi seholide yehlobo v x x x pitch
1,_bullet slight difference being that pogba is agent was constantly flirting with the idea of him leaving when injured decided to go a over the globe and also spending more time himself on social media than actually being on the pitch,i-_bullet umahluko omncinci kukuba i-pogba iarhente ihamba ngokudlalela ngokuhamba kwakhe xa wenzakame ixesha ukuba athathe isigqibo sokuya kwi-globee kunye ne-pitch
2,that the pitch went flat the for not supporting enough,ukuba i-pitch ihambile i-flat engaxhasi ngokwaneleyo
3,_ out the side for the save and base rounded while the for being up and a guy with a pitch,_ phezu kwento yokugcina kunye nesiseko esijikelezwe ngelixa u-up ukuba uvuke kunye nomfana onesandi
4,clearly talking rubbish as club are ahead of at moment on and off the pitch,ngokucacileyo ukuthetha inkunkuma njengoko iklabhu ingaphambi komzuzu kwaye icime i-pitch
5,_mushtaq ma sha very good and the target which was impossible on that pitch because sri works hard,_mushtaq ma sha ilunge kakhulu kwaye ithagethi eyayingenakwenzeka kule pitch ngoba usri isebenza nzima
6,_sport that is because he would be on the pitch first pick ya wee slag,_sport ngoba unokubakho kwi-pitch kuqala khetha i-slag
7,did you know you can order directly from my well you can and get free both murder at first pitch and concession stand are available now,ngaba uyazi ukuba ungayalela ngqo kwiqula lam unako kwaye ufumane i-piere yokubulala kwi-pitch yokuqala kunye ne-concessions yeyokufumaneka ngoku
8,like a trickster game welcome take the body of this creature where you do not have to work food is all the time living quarters medication aplenty good company you never have to sleep for food this pitch always work,njengomdlalo we-trickster wamkelekile thatha umzimba wesi sidalwa apho ungasebenziyo khona
9,this guy is talented seen him in comfortable on any pitch against any bowler,le ndoda inetalente yam imbona ekuthambekeni nakweyiphi na indawo apho
10,_killie they have got the pitch laid now before the ground even been built it to be there will be two of non stop work then six of nothing,_killie banayo inxeba elibekwe ngoku ngaphambi kokuba umhlaba ubeke ubekhona ukuba kubekho umsebenzi wokungamisi ke amathandathu anahlweni
11,oh god i put this out of my head but is really good at what he to be an voice the pitch he a lot of the accent its scary he does it when reading,owu thixo ndizibeka entlokweni yam kodwa ilunge kakhulu kwinto awayeyithetha izwi i-pitch ayinza into eninzi iyenza xa efunda
12,you risk when you do not pitch for a year and say you are still going to leave for more money than the million you are getting each of the next two,ubeka umngcipheko xa ungayi kukhalilela unyaka kwaye uthi usenokuhamba ngemali engaphezulu kunezigidi ufumana nganye kwezi zimbini zilandelayo
13, is next event is on th to put in a pitch for are now open,ngaba umsitho olandelayo ukwi-th ukuba ubeke i-pitch yeyo ngoku
14,s man city doing s man city the back pass the helpless the pitch invasion the slipping steward you have to feel for them,i-s man rini surne desixa sindoda isiqinisekiso sesiqinisekileyo ukuziphatha ngokugqibeleleyo ukuqhutyelwa kwexesha lokugqibela kufuneka uziva
15,find a couch for da gang but gon have to pitch in at dis point,fumana isingqengqelo se-da yeqela kodwa gon kufuneka i-pitch kwi-dis
16,then there s off the pitch captain for his country t gone unnoticed how important his at city think he is in the room one of the of a team who s mentality is only winning a x champion at love this,emva koko kukho umphathi we-pitch yelizwe lakhe engakhange aqaphele ukuba kubaluleke kangakanani esixekweni ocinga ukuba usegumbini leqela leqela leqela le-x kuphela ephumelele le x
17,i don t know what i love more what will bring on the pitch or off it a quality player who can play different in the team to a high level us a top playmaker from the technical floor of the team a chameleon that we don t have right now,andazi into endiyithandayo ngakumbi into eya kuzisa i-pitch okanye kumdlali osemgangathweni onokuthi adlale ngokwamanqanaba aphezulu kwiqela leqela le-chameleon esingalunganga ngoku
18,we hope you have a speedy recovery _lydiate you left it all on the pitch,sinethemba lokuba une-_lydite uyishiyile yonke i-pitch
19,__ black pitch,__ i-pitch emnyama
20,the to grace the pitch,ubabalo
21,got an idea from where you mash up fictional then pitch some story so i thought i would do it too i have got plenty of like mashing up what we do in the supernatural but i think i should start with summit than that,"ndifumene umbono apho u-mash up up, emva koko i-pitch ibali elithile ke ndacinga ukuba ndiza kuyenza nathi ukuba nditsho nokuba ndingaqala ngengqungquthela kunoko"
22,football pitch and the plug usually not far apart,i-partap yebhola yebhola ekhatywayo kwaye iplagi ihlala ihlukane kude
23,now pitch club vol continuous mix listen on our at,ngoku i-pitch kib vol vor vot vormang prom mamela kwi
24,the dread of knowing you re about to make that same joke at that same part of the pitch where you always make it not because it s a bad joke but because you yourself make it so many times that you hate the sound of your own voice,uloyiko lokwazi ukuba uphinda wenze ukuba ihlabe lelo candelo le-pitch apho uhlala uyenza kuba uhlekisa ngokungaphezulu kwelizwi lakho
25,a new star in international cricket by name of chasing in the th on a turning pitch in scored his second test century with an impressive to take his team to victory their second highest run chase,inkwenkwezi entsha kwikhilikithi yamanye amazwe ngegama lokusukela kwi-th kwi-thrend ye-thred kwi-spired yenkulungwane yesibini yenkulungwane yesibini enomtsalane wokuthatha i-chase yesibini enkulu
26,technically advanced disruptive insulated or 'cocoons' for multiple to make any trip with their expanding product range provide a restful night s sleep check out the pitch here,itekhnoloji ye-inqogstring ephazamisayo okanye 'i-cocoons' ininzi ukwenza naluphi na uhambo lokwanda kwemveliso yawo ekwandiseni ibonelela ngendawo ephumyo iphela
27,class on the pitch magic ferocious and fierce on the pitch the are inspiring the next generation at the don t forget to send your message of support,iklasi kumlingo we-pitch yomlingo kwaye ivutha i-pitch izivungu zikhuthaza isizukulwana esilandelayo kwi-don t ukhulisa umyalezo wenkxaso
28,the pitch rebrand natural by,i-pitch redrand yendalo
29,the pitch rebrand natural by wa,i-pitch redrand yendalo ngu-wa
30,and media what are the that make life easier when you receive a pitch press release similarly what are the bad that come up time and again what works what needs to be better all very welcome and,kunye namajelo eendaba zithini ezo zinto zenza lula ubomi xa ufumana i-pick racking ngokukhuphela ngendlela eninzi yeza ixesha elininzi kwaye
31,i do have perfect pitch i just do not how to use it,ndine-pitch egqibeleleyo endingayi kuyisebenzisa njani
32,after are able to set a target of not an easy target to chase on such pitch a and decent score مونږ_يو_د_کابل_بازان,emva kokuba ekwazi ukuseta ithagethi yethagethi elula ukusukela kwi-pitch and fit نمد_ye_i-dut بزان
33,getting silly now just want to get back on the football pitch,ukuya ngoku ufuna nje ukubuyela kwi-pitch yebhola
34,two for today on both the pitch and politics patience beat talent,zimbini zanamhlanje kuzo zombini i-pitch kunye nepolitiki yepolitiki ibethe italente
35,as to put in a cluster with i thought i would look at what have to say it is not looking good while s corporate pitch is very slick it t translate into reality,ukubeka kwiqela leqela ndicinga ukuba ndiza kujonga ukuba yintoni na into endiyithethayo ayijongeli kakuhle ngelixa i-slitrate ye-slick iguqula inyani
36,bikini briefs bikini briefs bikini briefs lower pitch bikini briefs,i-bikini i-bikini is bikini inamabala ezantsi
37,archer he is one of our own i make it villa on the pitch right now is that right,i-archer yenye yezona zinto zethu ndenza i-vali kwi-pitch ngoku yile nto ilungileyo
38,this unbelievable i m not though there s no way in hell i m giving him a huge contract he just t pitch,oku kungakholelwa ukuba ayikho indlela engasesihogweni endimnika isivumelwano esikhulu ukuba ndiliphule
39,no they to even run in the at the end of the season which is why your top goal scorer is refusing to go to training and to leave seriously martial and attitude was a disgrace last year literally walking on the pitch and you defend them,"hayi, ukuba baqhube nasekupheleni kwexesha elithi yiyo le nto inqaku lakho lokufunda liyala ukuya kuqeqesho nasekuhambeni kwakhe kunyaka ophelileyo ukuya kwi-pitch kwaye ubakhusela"
40,if anything you were the that never you had one massive chance which you cocked up and anything else never made it near our penalty box if we had a proper striker on the pitch we would have scored or going purely off the and cut we put into the box,ukuba kukho nantoni na owayingazange ube nelinye ithuba elininzi olikhuphele ngalo kwaye nayiphi na into engazange ikwenze ibhokisi yethu yesohlwayo ukuba sibe nesitayile esifanelekileyo esiya kuba sifumene i-pitch okanye i-funf siye sayibeka kwi ibhokisi
41,_tom_henderson_ what they re longer football boot or they re just charging for mote realistic longer grass on the pitch,_tom_henderson__uya kuthatha ixesha elide ibhola ekhatywayo okanye iphinde ihlawule i-mote yengca ende ngengca
42,mbn_pitch grow,mbn_pitch ikhula
43,over forever former gave up his arm career to try to get the a world series the latter can t pitch mild soreness as he an opt out even if he the will mess up the rotation for everyone else to his little boo,ngaphezulu kweminyaka yangaphambili yayeka umsebenzi wakhe wokuzama ukufumana uluhlu lwehlabathi olunokuthi lube selt of to pitter olona hlaselo luphuma nokuba nguye uya kuthi ga ngoku
44,please do some and let is pitch this to them,nceda wenze enye kwaye uvumele ukuba ucofe le nto kubo
45,here s a thought best reliever closer in baseball t even get to pitch in the all star game imagine that wait a minute it actually you bum will take care of you and your team,apha ingcinga iyonwabisa kakhulu kwi-baseball t nokuba i-pitch kumdlalo wenkwenkwezi icinga ukuba ilinde umzuzu ukuba i-bum iyakukhathalela kunye neqela lakho
46,and both have i thought the rivalry only stayed on the pitch,kwaye bobabini bendicinga ukuba imbambano ihleli kuphela kwi-pitch
47,get fuel up for the investor pitch event application deadline event register now,fumana ipetroli ye-pittor yomtyali-mfuziselo wemisitho yokufakelwa komsitho ngoku
48,this pitch itself was difficult to bat on he would usually bat more,le pitch ngokwayo yayinzima ukubhatala ingabi-vat
49,_manoah the cutter ball you are here three how who you pitch mi who you pitch me i e mathematics io io,_manoah ibhola ye-cutter olapha kathathu u-pitch mia ngubani ondibambelele kum i-io
50,literally even would have won such individual if he had to luxury to play full ball for after stinker after stinker whole atmosphere on the pitch by like,ngokoqobo nokuba uza kuphumelela umntu onjalo ukuba wayenobunewunewu ukuba adlale ibhola epheleleyo emva kwendawo ethe tyaba iphela kwi-sticks iphela
51,please don t make this mistake in your pitch,nceda wenze le mpazamo kwi-pitch yakho
52,watching pitch to while d up was one of the top of the game other were s blast d up at the plate a single down the line so amazing _,ukubukela i-pitch ukuba i-d i-d inye ye-dep yayingaphezulu komdlalo omnye wawuqhushumbe kwipleyiti i-pite inye i-_
53,with the pitch there goes the runner the throw is not in time a stolen base for nick,nge-pitch kukho imbaleki i-punner ingekho ngexesha lesiseko esibiweyo se-nick
54,they fly her out to pitch their her analysis t unbiased,bamphunga baphume kwi-dipd adonal astard
55,you will also comprehend the team s short and long term vision and you will have a clear understanding of the token and its numerous also you can browse through the pitch deck for a short summary of the protocol company their business plan and vision,uya kukuqonda kwakhona umbono weqela elifutshane kunye nexesha elide kwaye uya kuba nokuqonda ngokucacileyo ithokheni kwaye uninzi kakhulu onokukhangela kwisishwankathelo se-pitch kwisishwankathelo seprotokholi kunye nombono
56,there is definitely still some assistance in this pitch for the and we are about to find out if it is turning as well harmer comes into the attack with surrey on,ngokuqinisekileyo kukho uncedo olukhona kule pitch ye-pitch ye-ofisi kwaye simalunga nokufumanisa ukuba iguqukile njengoko iharmer ifike kuhlaselo olune-surrey
57,stick to your no sympathy when forest turn out to be the next derby the list could go on money spent t necessarily mean on the pitch,namathela kwi-verble yakho xa ihlathi iqala ukuba li-derby elandelayo loluhlu lungahamba ngemali echithwe kwi-t
58,we have a pitch and ref booked tonight have out all pitch and ref covered so no charge for the kick off please let us know,sine-pitch kwaye sitshintshe ngokuhlwa siphume nayo yonke i-pitch kwaye i-ref igubungele ukuze kungabikho ntlawulo yokukhaba nceda sazise
59,hamstring will hopefully be available for the game against crystal palace on but cooper is still nursing an issue we are hopeful that in the next days we can get him more and more on the pitch,i-handstring iya kubakho ngethemba lokuba umdlalo nxamnye ne-crystal palace kwi-crystal ye-crystal kodwa i-coreper isemongela umbandela sinethemba lokuba ngemihla elandelayo sinokumfumana ngakumbi nangakumbi kwi-pitch
60,that pitch is awful t it,ukuba i-pitch ayilunganga
61,our for this is so high everyone knew he would score he every time he is on the pitch,ngale nto yethu iphakamileyo wonke umntu wayesazi ukuba uyakufumana amanqaku ngalo lonke ixesha ukwisitayile
62,i do think deserved his but probably not at the time he got them should have got when he came on last year should have been after the pool and city like everyone on the pitch,ndicinga ukuba kufanelekile ukuba akafanelanga ukuba bafumane ixesha apho wafika kulo nyaka uphelileyo bekufanele ukuba babe emva kwechibi kunye nesixeko njengabo bonke abantu abakwisitayile
63,how about a month filled with stress and obligation pitch for,njani inyanga egcwele uxinzelelo kunye ne-pitch yembophelelo ye
64,only trophy is a league cup in he s more than you and he s had a bastard heart attack on the pitch,kuphela yindebe yeligi kuphela kwi-league kwi-s engaphezulu kwakho kwaye wayenoxinzelelo lwentliziyo ye-bastard kwi-pitch
65,art let us know who hurt u who that pitch fork so far up ur ass to the point of it up ur common sense,ubugcisa masizise ukuba ngubani owonzakalise ukuba ngubani na obambe i-pitch cerk kude kakhulu i-ass ukuya kwinqanaba le-ur
66,sorry for your loss that said i was so excited to see him finally pitch here we just him to a year extension,uxolo ngokulahleka kwakho othe ndachulumancile ukuba ndimbone ekugqibeleni sine-pitch apha siye kwandiswa konyaka wonyaka
67,pitch black pale blue these wild shake what is left of me loose just to hear me cry mercy,i-pitch emnyama emnyama eluhlaza okwesibhakabhaka le gusha yasendle ishiyekile kum ukuba ndikhulule nje ukundiva inceba
68,van plus got v plus to deal with off the pitch issue training camp or just survivor at this point,van kunye ne-v dibanisa ukujongana nenkampu yoqeqesho lokuphatha phantsi okanye ixhoba nje kule ndawo
69,your belt we have you covered one quick phone call to us we will compare the market for you giving you access to the best from the leading no pitch just honest local reliable business communication,ibelt yakho sikugubungele ifowuni enye ekhawulezayo kuthi siza kuthelekisa intengiso yakho ikunika ukufikelela kweyona nto ikhokelayo
70,_nox last year proved jack when we could hear the proved that he is the most vocal on the pitch and a lot of the job is off the pitch which you can not comment about,_nox kunyaka ophelileyo ungqine xa sinokuva oko kungqineke ukuba ungoyena mntu uvakalayo kwi-pitch kunye nomsebenzi omninzi ucinyiwe malunga
71,been best player on the pitch this half by far,wayengcono umdlali kwi-pitch le nxalenye kude
72,confirmed sterling will play in chelsea is friendly is ready to go and will be on the pitch tomorrow he is happy and excited to play his first match,iqinisekisile ukuba i-sterling iyadlala echelsea ilunge kakhulu ilungele ukuya kwaye iya kuba kwi-pitch ngomso uyonwaba kwaye unomdla wokudlala umdlalo wakhe wokuqala
73,whenever on the pitch no clean sheet,nanini na xa usecaleni kwephepha elicocekileyo
74,_killie odd that they never on the football pitch from their new home as part of the deal with the,_killie ngokungaqhelekanga kangangokuba zange khe kufike kwibhola ekhatywayo kwikhaya labo elitsha njengenxalenye yesivumelwano kunye
75,account fund raising pitch more than five ago i this account and while i am overwhelmingly of the project there s an understanding unless are made it s better to let go than promote false hope i the ceiling for what i can,ingxowa-mali yeakhawunti inyusa ngaphezulu kwesihlanu kwiakhawunti kwaye ngelixa ndingoyiki yiprojekthi yokuqonda ukuba iyodwa ukuba iyeke ithemba lobuxoki ndilithemba lento endinokuyifumana
76,archer every time he on the pitch,archer ngalo lonke ixesha ukuba kwi-pitch
77,_kelvin definitely better he is undoubtedly the worst on the pitch,i-_kelvin ngokuqinisekileyo ilunge ngakumbi ngokungathandabuzekiyo kwi-pitch
78,t even lay out half of this for him let your talking be done on the pitch what s he done in last couple of,ukude ubeke isiqingatha sale kuye ukuze ukwenze kwakho kwenziwe kwi-pitch ukuba lenziwe ntoni kwisibini sokugqibela se
79,_ agreed always to get involved in a scrap but he s really not that good on the pitch the best header of the ball in the though,_ vunzima ukuba ubandakanyeke kwi-scrap kodwa ayilunganga le nto ilungileyo kwi-pitch esona sihloko sebhola yebhola kwi
80,so i can chase pitch and also in case are ever stuck and need a,ke ndingasukuqalisa i-pitch kwaye nokuba kunokwenzeka ukuba ndibambeke kwaye ndifuna a
81,villa go up and bailey is not on the pitch,vala up kwaye i-bailey ayikho kwi-pitch
82,i for much and she should go but can not her for this it is very important for that their are off the pitch this can not be a bad thing,kuninzi kwaye kufuneka ahambe kodwa angayi nako ukuba le nto ibaluleke kakhulu kuba ibaluleke kakhulu kwi-pitch le nto ayinakuba yinto embi
83,they their pitch like times and now it s you won t likely die if you when you get the just waiting now for the side effects to hit the they can t hide it for long,bayi-pitch yabo njengamaxesha kwaye ngoku akonwanga ukuba uyafa xa ufika xa ufumana nje ukulinda nje kweziphumo ebezingazeki kangangexesha elide
84,look up the year he got here look up the record team got good in a hurry man fought for every pitch the original savage i remember how he a hit into a double in pure will,jonga unyaka ufike apha ujonge iqela elibonisa ukuba le ndoda ilunge kakhulu kwi-pitch i-pitch i-pitch i-pitch i-stovage yam i-fat
85,_ have you to his interview i though was lethargic hope he is more energetic on the pitch,_ ngaba wena kudliwanondlebe naye nangona wayesenza ithemba linethemba elingakumbi kwi-pitch
86,so bob and you re saying a big power hitter should learn to pull inside of every pitch and intentionally hit the opposite way every at bat,ke i-bob kwaye uphinda uthintele amandla amakhulu hitter kufuneka afunde ukuthwala ngaphakathi kwi-pitch nganye kunye nenjongo efake i-pitch kunye nenjongo ehamba ngendlela echaseneyo
87,a positive injury update on gray he is going to be on the pitch today he s not training with the team but doing some individual work with the hope that he can potentially be available for the match on,uhlaziyo olululo lokulimala kwi-grey uza kuba kwi-pitch namhlanje engaqeqesheni neqela kodwa esenza umsebenzi othile ngethemba lokuba unokufumaneka kumdlalo
