,src,trg
0,at least bid farewell to my long ass,at least bid farewell eka xitombo xa mina xo leha .
1,what a legend and loyal farewell captain thank you,i ntsheketo muni na ku tshembheka ka captain ya khensa.
2,i m let everyone tag team me today good bye and farewell,i m let everyone tag team me namuntlha good bye na farewell .
3,_ pretty genius to announce the farewell tour a few ago bank all that from sold out then back touring again now the condition i saw i m he can make it a show bartender had some,_ pretty genius ku tivisa farewell tour a few ago bank all that from sold out then back touring again now xiyimo lexi ndzi nga xi vona i m a nga swi endla show bartender had some
4,_imnotdumb shogun assassination or farewell,_ku dlayiwa ka shogun kumbe ku wisa .
5,we are in the office who will be transferred to another branch and we are badly that the theme on our farewell party will be a rainbow mainly i am pan the other one is gay and the last one is,hi le hofisini lava nga ta hundziseriwa eka rhavi rin'wana naswona hi bihile leswaku theme eka nkhuvo wa hina wo wisa ri ta va rainbow ngopfu-ngopfu ndzi pan un'wana i gay kasi wo hetelela i .
6,farewell our colleague and sister abir,farewell mutirhi kulorhi na sesi abir .
7,_ some of us live in the spiritual realm you will understand someday once you get there farewell,_ van'wana va hina hi hanya eka xivandla xa moya u ta swi twisisa siku rin'wana loko u fika kona ku wisa .
8,making a edit farewell,ku endla ku wisa ka hlela .
9,about an open price a dirge per an eerie machine a farewell round a comforting face,kwalomu ka nxavo lowu pfulekeke wa dirge hi muchini wo chavisa a farewell round a comforting face .
10,_ moving permanent a farewell to,_ ku rhurhela nkarhi hinkwawo ku wisa ku ya eka .
11,legend in everyone s book yet no farewell from this cold ice club _jr,ntsheketo ebukwini ya vanhu hinkwavo kambe ku hava ku wisa eka xirhami lexi xo titimela xa ayisi _jr .
12,ben to retire from cricket after chester street farewell,ben ku ya huma penceni eka khirikhete endzhaku ka chester street farewell .
13,ben to retire from cricket after chester street farewell,ben ku ya huma penceni eka khirikhete endzhaku ka chester street farewell .
14,the military industrial complex that president us about in his farewell speech is now happening,ndhawu ya tiindasitiri ya masocha leyi presidente us about eka nkulumo ya yena yo wisa sweswi ya humelela .
15,year old fauci is been doing a series of farewell in recent though will not say exactly when he is on retiring only that he will not be around for the next presidential term he is been director since way too long for person to hold the job,lembe ra lembe ri endla nxaxamelo wo wisa eka sweswinyana hambi leswi a nga ta ka a nga vuli kahle leswaku u le ku wiseni ntsena leswaku a nge vi kona eka nkarhi lowu landzelaka wa vupresidente u ve mukongomisi ku sukela khale swinene leswaku munhu a khoma ntirho .
16,_barretme we got plenty on internment in read farewell to and in regular suburban public lots of people just don t remember or t paying attention,.
17,champion player farewell,mutlangi wa nghwazi wo wisa .
