,src,trg
0,this is a eulogy for you and me i wont forget still i let go just the same,leyi i eulogy eka mina na mina i wont forget still i let go just the same .
1,great eulogy of today her husband on her hope you are boarding up your glass house,great eulogy ya namuntlha nuna wa yena hi ntshembo wa yena u boarder up your glass house
2,this is not her f ing eulogy,leswi a hi ku dzunisa ka yena .
3,i t have until the day before the funeral to start the eulogy i m mildly panicked and still don t know where to start i been trying to start for like a week are really hard,i t have until the day before the funeral ku sungula eulogy i m mildly panicked and still t know where to start i been trying to start for like a week are really hard .
4,a eulogy about,ku dzunisiwa hi mayelana na .
5,has not given a damn about of color except for election time if truly was a good and honorable man he would not have the funeral of a top member and would not have eulogy those two alone speak loudly,a nga nyikanga damn about ya muvala handle ka nkarhi wa nhlawulo loko hakunene a ri wanuna wa kahle no xiximeka a nga ta va na xilahlo xa xirho xa le henhla naswona a nga ta va na ku dzunisa lava vambirhi ntsena va vulavula hi rito leri tlakukeke .
6,___anah i do a short eulogy and ask for credit card nothing overboard,___anah ndzi endla xidlodlo xo koma ndzi kombela khadi ra xikweleti a ku na nchumu ehenhla ka lwandle .
7,can t wait for trump s eulogy for actually can wait forever,can t wait for trump s eulogy for actually can wait forever .
8,worst eulogy ever,ku dzunisa lokukulu ku tshama ku ri kona.
9,see if we t spend giving a eulogy we could seen who was the this week,vona loko hi ri t spend hi nyika eulogy hi nga vona leswaku i mani loyi a nga va kona vhiki leri .
10,when the off this mortal coil his funeral will be at a s drive his eulogy will be by who will pause from time to time to suppress her and laughter,loko off this mortal coil xilahlo xa yena xi ta va eka s drive eulogy ya yena yi ta va hi mani a nga ta yimanyana nkarhi na nkarhi ku n'wi tshikelela na ku hleka .
11,why is monte giving a eulogy she did not k herself,why monte a nyika eulogy a nga n'wi k .
12,why is acting like reading an eulogy at a funeral,ha yini ku tlanga ku fana ni ku hlaya xidlodlo eka xilahlo .
13,i read that his eulogy for her had a donate button on the ad,ndzi hlayile leswaku eulogy ya yena ya yena a yi ri na donate button eka ad .
14,_the_l roosevelt is said he was so narcissistic he envied the bride at every wedding and the corpse at every funeral for the praise they were getting trump will probably interrupt the eulogy to babble about how unfair his press coverage is,.
15,_ wow what a great eulogy you sound hateful,_ wow what a great eulogy you sound hateful .
16,felt like a eulogy i just read,felt like a eulogy ndzi hlaya ntsena .
17,_mtg i have for my so i don t lose it i also let people know so they know what to expect,.
18,_mcda so he did not put out a nice eulogy for his st wife i think people are so used to his for that this is what they now expect he every excuse,.
19,what a horrible thing to do ask for money at the bottom of a eulogy disgusting,i nchumu wo chavisa swonghasi ku wu endla wu kombela mali ehansi ka ku nyenyetsa loku nyenyetsaka .
20,it will be interesting to find out if the was to be put on trial whether or not had dirt on him obviously she did seriously a fall down the it is so s' big dress soap opera and his eulogy is about as sympathetic as a snake bite even though she gave him,swi ta tsakisa ku kuma loko a ku fanele ku vekiwa ehubyeni loko kumbe a nga ri na thyaka eka yena swi le rivaleni leswaku u endle seriously a fall down the it is so s' big dress soap opera and his eulogy is about as sympathetic as a snake bite . hambileswi a n’wi nyikeke .
21,ted eulogy to brother bobby after his assassination june let my brother not be in death beyond what he was in life he was a good man who saw hatred and end it saw suffering and tried to heal it saw war and tried to end it,ted i eulogy to brother bobby after his assassination june a makwerhu a nga ri eku feni ku tlula leswi a ri xiswona evuton’wini a ri munhu lonene loyi a voneke rivengo ivi a hela a vona ku xaniseka a ringeta ku yi horisa ku vona nyimpi a ringeta ku yi herisa
22,lovely eulogy here for a fact checker who grew up in and went to to the water below the window he once said to me 'i think that s the river' always the cautious checker uncomfortable with sweeping,lovely eulogy laha for a fact checker loyi a kuleleke a nghena a ya eka mati ehansi ka fasitere u tshame a ndzi byela 'i think that s the nambu' minkarhi hinkwayo muhlahluvi wa vukheta a nga ntshunxekanga hi ku sweka
23,any i use and everything but the last month or so it is gotten a lot worse could just be damage over time up from my plus and the medicine i am on causing memory loss,any i use and everything but the last month or so is get a lot worse swi nga va ntsena ku onhaka hi ku famba ka nkarhi ku suka eka plus ya mina na murhi lowu ndzi nga eka wona eka ku vanga ku lahlekeriwa hi memory .
24,_mtg listen since coming to with the fact that i had a i have more and more that i have a goldfish brain,_mtg yingisa kusukela loko ndzi ta hi mhaka ya leswaku a ndzi ri na a ndzi na swo tala leswi ndzi nga na byongo bya goldfish .
25,it is bad i had it written down right and everything then still had the days mixed up in my mind,swi bihile ndzi endle leswaku yi tsariwa ehansi kahle naswona hinkwaswo then still had the days mixed up emiehleketweni ya mina .
26,_j_s remember give the eulogy to the grand wizard enough said need got them,_j_s tsundzuka nyika xidlodlo eka grand wizard enough
27,i am definitely not laughing at the passing of his ex i am laughing at the ridiculousness of a person in connection with her eulogy,i am definitely not laughing at the passing of his ex i am laughing at the ridiculousness of a person in connection with her eulogy
28,this like an ideal opportunity to let people know that i would like to deliver my eulogy,leswi swi fana na nkarhi lowunene wo tivisa vanhu leswaku ndzi nga tsakela ku tisa ku dzunisa ka mina .
29,you know better yet did the worst possible eulogy you hate trump and his family never say you are a friend of the trump family you are vermin,you know better yet did the worst possible eulogy you hate trump and ndyangu wa yena a wu si tshama wu vula leswaku u munghana wa ndyangu wa trump u vermin .
30,wrote a eulogy on truth social with a link to donate underneath,u tsale xidlodlo xa ntiyiso xa social hi xihlanganisi xo nyikela ehansi .
31,and the eulogy would be lost quote from previous speech,naswona ku dzunisa a ku ta va ku lahleka ka xitlhokovetselo eka nkulumo leyi hundzeke .
32,probably just to watch don jr is coke induced eulogy,kumbexana ntsena ku hlalela don jr i coke induced eulogy .
33,to this day i can t bring myself to the eulogy episode,ku fikela namuntlha a ndzi nge ti tisa eka xiphemu xa eulogy .
34,is that quote from the henry clay eulogy speech,xana xitlhokovetselo xexo lexi humaka eka nkulumo ya henry clay eulogy .
35,really hard experience today watched my year old deliver a eulogy we feel so badly this burden fell to him it was the second time he s been on to do this in his young life and he crushed it we re so of this young man,really hard experience namuntlha ndzi hlalele lembe ra mina ri ri karhi ri tisa eulogy hi twa ku biha swinene ndzhwalo lowu wu wele eka yena a ku ri ra vumbirhi a va a ri karhi a endla leswi eka vutomi bya yena bya vuntshwa naswona u swi pfotlosile hi re so wa jaha leri
36,_mtg same,_mtg ku fana .
37,the eulogy for leaves,ku dzunisa ka matluka .
38,if i could remember what day of the week it is that would be really great,loko ndzi nga tsundzuka leswaku i siku rihi ra vhiki leri nga ta va rikulu hakunene .
39,have thought a lot about how for i what i would say for a eulogy at my mom is funeral and never considered she was catholic so that just wasnt a thing,va anakanye ngopfu hi ndlela leyi eka mina leswi ndzi nga ta swi vula ha yona eka ku dzunisa ka mina manana i xilahlo naswona a ndzi si tshama ndzi teka leswaku i mukhatoliki lerova just wasnt a thing .
40,s eulogy for probably like me she was by many she was smart not as smart as me but smart ya know my mother me very much and s hairdo me of my mother we had and is still so hot so hot,s eulogy for probably ku fana na mina a ri hi vo tala a tlharihile a nga tlharihanga ku fana na mina kambe smart ya tiva manana mina swinene and s hairdo me of my mother we had and wa ha hisa ngopfu so hot .
41,i would not be he may plan another trump rally as he does the eulogy,a ndzi nga ta va a nga ha pulana nhlengeletano yin’wana ya trump tanihi leswi a endlaka ku dzunisa .
42,_rinaldi where is donate button like with eulogy post,_rinaldi laha donate button ku fana na eulogy post .
43,funeral is in exactly twelve hell i am not ready to give a eulogy i stutter when speaking to my let alone a room full of people who knew my dad for longer than i did,xilahlo xi le ka kahle-kahle khume mbirhi wa tihele a ndzi lunghekanga ku nyika xidlodlo ndzi rhurhumela loko ndzi vulavula ni ku nga ha vuli kamara leri teleke hi vanhu lava a va tiva tatana nkarhi wo leha ku tlula mina .
44,well i can wish till the cow s come home and i d like it if they were best but were i to butt in then i d be the bad guy in my own opinion that is i think to rocky lane s funeral the eulogy was like he was a pain in the neck but he was our pain in the neck,kahle kahle ndzi nga navelela ku kondza ku vuya homu ekaya ndzi swi tsakela loko a swi ri kahle kambe a ndzi ri mina ku butt in then i d be the bad guy in my own opinion that is i think to rocky lane s funeral the eulogy was like he was a . ku vava enhan'wini kambe a ri ku vaveni ka hina enhan'wini .
45,please mention he added a appeal to his heartfelt eulogy,hi kombela u vula leswaku u engetele xikombelo eka ku dzunisa ka yena loku humaka embilwini .
46,just you wait to your eulogy have a field day with your jackass political hack,just u yimela ku eulogy ya wena va na siku ra nsimu na jackass political hack ya wena
