,src,trg
0,_nic their chemistry is no joke if you have watched the scene where she him but i am honestly in love with this couple and will not be opposed to another drama with them together also the and the entire cast for the drama are doing an amazing job,_nic chemistry ya vona a hi joke loko u hlalerile scene laha yena kambe ndzi tshembeke ku rhanda mpatswa lowu naswona a wu nge kaneti na drama yin'wana na vona swin'we na vona na vayimbeleri hinkwavo va drama va endla ntirho wo hlamarisa
1,_berman is a joke of a reporter,_berman i xihlekiso xa muteki wa mahungu .
2,i never said it was a joke it also like you re the only one offended that someone said they don t like your favorite game i m sure there a many i like you probably don t the difference between you and me is i don t base my worth around,i never said it was a joke it also like n'wina mi khunguvanyeka ntsena leswaku munhu un'wana a nga vula leswaku a va swi tsakeli ntlangu lowu u wu tsakelaka i m sure ku na vo tala i like you probably don t the difference between me and me is i don t base my worth rhendzela
3,thank you it was a good joke,ndza khensa a ku ri xihlekiso xa kahle .
4,every day the joke that rogan is basically a khan who foreign natural debate the of the universe as a preamble to which one he to execute is more and more apt,siku na siku xihlekiso xa leswaku rogan kahle-kahle i khan loyi a nga ni njhekanjhekisano wa ntumbuluko wa matiko mambe the wa vuako hinkwabyo tanihi xingheniso lexi a nga ta xi dlaya xi ya xi faneleka .
5,how the did you automatically know that he is making a mockery about white washing how did you know that he was not just making a simple light hearted joke like honestly you are being rude and then be sensitive,xana u ti tiva njhani hi ku tisungulela leswaku u endla xihlekiso xa ku hlamba hi valungu leswaku u swi tivise ku yini leswaku a nga endli ntsena xihlekiso xo olova xa mbilu yo olova ku fana na ku tshembeka u ri karhi u va ni tihanyi ivi u va ni vuxiyaxiya .
6,this is a joke based on a sam ted talk how it s not clear he s here,lexi i xihlekiso lexi sekeriweke eka mbulavulo wa sam ted how it s not clear he s here .
7,it is not a joke,a hi xihlekiso .
8,visual is not a joke ever,visual a hi xihlekiso lexi nga tshama xi va kona .
9,both of you have i must be warn you all clear water and food is more valuable than buy a land for create food and gathering water bill gated is very land in is like fiat money is just politic and like politic is a joke,havumbirhi bya n’wina mi fanele ku va ndzi ku tsundzuxa hinkwenu mati yo basa naswona swakudya i swa nkoka ku tlula ku xava misava yo tumbuluxa swakudya ni ku hlengeleta mati mali ya gede i misava swinene eka is like fiat mali is just politic and like politic is a joke
10,now this is funny is a joke for a reason,sweswi leswi swa hlekisa i xihlekiso hi xivangelo .
