,src,trg
0,probably the only that are not much i don t believe in mile this and that mile once said is probably the one or if not the first project that he can proudly show off to his family in entertainment acting at least,mohlomong ke eena feela ea sa lumelloang ho mile sena le hore mile e seng ea pele eo a ka mo ikhohomosang ka boikhohomoso
1,must serve six year sentence,e tlameha ho sebeletsa selemo sa selemo se tšeletseng
2,have you seen this,na u bone sena
3,instant by nick at no season four series finale thank you for series this is fun family entertainment,"hang-hang ke nick a se na nako ea nako ea lireschore tse 'ne ke leboha letoto la sena, ke leboha letoto la lelapa ke boithabiso ba lelapa"
4,no wonder all left in a car for more than about a fortnight metamorphose into best of queen,ha ho makatse hore e tlohelle ka koloing ho feta ka metamorphose ea metamorphose ka ho fetisisa mofumahali
5,it was enlightening that many of those in entertainment media who had made a career on being on the broad 'left' turned out when we had a chance of real change turned out to be,e ne e hlakisa hore boholo ba ba mecha ea litaba ea litseno e neng e entse mosebetsi oa ho ba ka setša e pharaletseng 'ha re e-na le monyetla oa phetoho ea' nete.
6,musical comedy thriller no way to treat a lady on south bend tribune,'musical comedy monate oa ho tšoara mofumahali oa boroa bend
7, is worry after he all his on,o tšoenyeha ka mor'a hae kaofela
8,the entertainment music world now kai won best new male entertainer award dominated the world w their outstanding talent passion sir i m so,motsoako oa boithabiso oa boithabiso hona joale kai o hapile litaba tse ncha tsa monna
9,the addition of a entertainment future where reserve full to their content and take control of their information this is about rocket video,tlatsetso ea bokamoso ba boithabiso moo ho boloka chelete e felletseng ho litaba tsa bona le ho laola tlhahisoleseling ea bona sena se mabapi le video ea rocket
10,because you tweet for an hour about a reality show t mean they don t have a life or are taking the show seriously it s entertainment and we know a lot of it is let people enjoy misery,hobane u ka hora ea ka hora ea 'nete ea' nete ea 'nete ea' nete
11,trump team he needs to be president again to save himself from criminal somebody please get me a gong a as well,sehlopha sa trump o hloka ho ba mopresidente hape ho ipholosa ho tlolo ea molao ka kopo nkise
12,make global cinema your home entertainment choice and become part of a community of film and film of non violent content,etsa hore lefatše la hau la ho kena ka hare ho lenyalo la hau la boithabiso 'me e ba karolo ea sechaba le filimi ea litaba tse seng mabifi
13,check out the jam that is entertainment the collection brand new and sealed via _uk,sheba jeme eo ke boithabiso ba pokello ea pokello e ncha ebile e tiisitsoe ka _uk
14,the five best celebrity in,tse hlano tse tummeng ho
15,free entertainment i say,boithabiso ba mahala ke re
16,_ sheer entertainment and devotion,_ boitšoaro bo botle le boitlamo
17,for web is coming here is what it for,bakeng sa webo ho tla mona ke hore na ke eng bakeng sa
18,i read that was with the goal of making the music and entertainment industry a better place for people who create music how do you plan to compete with the music industry and gain mass adoption especially from who know nothing about,ke bala seo ke na le sepheo sa ho etsa indasteri ea 'mino le boithabiso sebaka se setle sa batho ba entseng' mino o tseba hore na ba sa tsebe letho joang ka boteng
19,i never post i just use twitter for entertainment but here is an obligatory it is hot post it is hot it is really hot that is all,ha ke sa ka ka khona ho sebelisa feela twitter bakeng sa boithabiso empa mona ke ho tlameha ho chesa ho chesa ho chesa haholo ho feta tsohle
20,i love drag but it is adult entertainment should not be exposed to entertainment that is for especially if it is of a sexual nature,ke rata ho hula empa ke boithabiso ba batho ba baholo ha baa lokela ho pepesetsoa boithabiso bo seng haholo haeba e le oa thobalano
21,this is why we don t have sapphic representation and continue to get with who use queer men as entertainment are the target audience instead of the community,ke ka hona ha re na le boemeli ba sapphic 'me ra tsoela pele ho fumana banna ba queer joalo ka boithabiso bo botle ho fapana le sechaba
