,src,trg
0,great job farewell,moputso o moholo oa mosebetsi
1,i just to see in las for his final farewell,ke mpa ke le ho bona ho las bakeng sa pholiso ea hae ea ho qetela
2,you can feel the love and passion while reading roca is farewell message to roca is lewy is is pathetic,o ka utloa lerato le takatso e ntse e bala roca ke molaetsa oa bofokoli ho roca ke lewy e bohloko
3,_witch farewell old friend,_witch farewell motsoalle oa khale
4,not doing his job once again,ha e etse mosebetsi oa hae hape
5,should quit politics permanently and sing this farewell song,e lokela ho tlohela lipolotiki ka ho sa feleng 'me u bine pina ena ea khale
6,pen emotional farewell message to,pen's molaetsa oa farewell ho
7,farewell to the class s leaving street for the last time,farewell ho sehlopha sa ho tloha seterateng sa ho qetela
8,finally down an annoying fly that was in my room since yesterday it three from the electric racket but to hit it when it fell farewell my old rival,qetellong nosetsa noka e khopisang e neng e le ka kamoreng ea ka ho tloha maobane ho tloha maobane ho tloha ka har'a racket ea motlakase empa ho e otla ha e llela mohanyetsi oa ka oa khale
9,since it won t break any he won t come back he is basically doing a farewell tour now,kaha e ne e hapile drow leha e le efe a hlobola
10,farewell i the dramatic can not believe this fandom made me not just watch but have about,farewell nna ka ha ke sa lumele fantime ena ho mputsa ha ke shebe feela empa o na le
11,farewell to her father a soldier who was at the age of as he was was covering the withdrawal of his unit from,rarewa ho ntate oa hae lesole le neng a le lilemo li ka ba lilemo li ka hore a se a koahetse ho tlosoa ha yuniti ea hae ho
12,classic snout in trough the very fact that is a tax payer funded house that this very much is relevant to how much more exploitation must this nation take dirty,troulle e ne e le seretse se seholo ka ho fetesisa ea hore ke ntlo ea lekhetho ea lekhetho eo ho buuoang ka eona haholo
13,i just to see in las for his final farewell,ke mpa ke le ho bona ho las bakeng sa pholiso ea hae ea ho qetela
14,_politics no time for a meeting on the heat wave but time to waste on a photo and to plan his resignation dis list farewell party at time to pull the ejector seat handle on and get him out of the cockpit,_politics ha ho nako ea kopano ea leqhubu la mocheso empa nako ea ho senya setšoantšo sa hae le ho mo kenya setulo sa ho boloka lengolo-tsoibila
15,currently the railway there the funds to overhaul the locomotive so lord fisher will take a well rest whilst funds are,hajoale seporo se moo se le teng moo chelete ea ho fetisa e le hore morena oa khetla o tla phomola hantle ha chelete e ntse e tsamaea hantle
16,yeah no fighting farewell my dear but there can only be one,ee ha ho na ntoa e tsamaeang le moratuoa oa ka empa ho ka ba le e le 'ngoe feela
17,until his next farewell tour,ho fihlela leeto la hae la ho tebela
18,this to be the most farewell message i have ever read,ena e le hore e be molaetsa o makatsang ka ho fetisisa oo ke kileng oa bala
19,ah let is put on a show of suffering i will lead you astray in the wavering dark ah i am but a lonely pierrot for once this enchanting night with the break of dawn i will have to say farewell,"ah, ah"
20,just finished and the fight for peace and found it an exceptional read particularly the description of s visit to a solid book following s farewell,o sa tsoa qeta le ho loanela khotso mme o fumane ho bala ka tsela e ikhethang bukeng ea ho etela bukeng e tiileng e latelang
21,the farewell performance hope does not break down in,ts'ebetso ea ts'ebetso ea ho phela ha e robehe
22,liar is so dishonest to get us to pay for it he probably his wedding forward missing in action again' as he for farewell party at country home sky news,liars
23,his swan song for the farewell good riddance party in of him just sodding off and never coming back,pina ea hae ea swan bakeng sa mokete oa boruti o motle ho eena o ntse o tsoela pele le ho feta
24,farewell to you unfulfilled leave all your sadness and pain behind in here and someday i turn your beautiful into song that is if i can remember to do so,e sa khotsofatse ho tloha ho masoabi a hau le bohloko ba hau kaofela le ka letsatsi le leng ke tuka se setle haholo ke hore ha nka hopola ho etsa joalo
25,in a farewell message,molaetsa o motle
26,saying farewell to a track and field legend is officially retired,ho re ho papatso ho pina le ho panya masimong ho tlohela mosebetsi ka molao
27,to with 'philadelphia freedom' on farewell tour fox,ho ea le 'philadelphia tokoloho ea tokoloho ea hau
28,happy retirement from finance after of service commitment a farewell to from office personnel staff you will both be guard your heart above all else for it the course of your life,ho iphuthumatsa ho tšehetsa lichelete ka mor'a boitlamo ba ts'ebeletso e sa reng letho ho ea ho basebetsi ba basebetsi ba basebetsi ka bobeli ba eona e le hore bophelo bohle ba hau
29,'without me' or 'farewell','ntle le nna kapa' farewell '
30,i t forget those because it should be very obvious this thread is on his solo work as an adult artist if you only see off the wall invincible the wiz t a solo studio album of his and farewell my summer is a compilation album not a studio album,ke lebala joalo hobane e lokela ho totobala haholo ha a le sehlopheng sa hae sa ho se tsotelle ha lehlabula la wiz t
31,farewell message for,molaetsa oa hau oa
32,s farewell caption post for on just dey tear they re really in,swwale capction post bakeng sa ho fumana li-soy tsa delit tse ntle li hlile li le teng
33,the legend who just his farewell tour in the us on his session via,legend eo a e etetseng pele ho rona lenaneong la hae ka har'a thuto ea hae ka
34,or you gon learn blazing premonition unaccommodating farewell no darkness little engine,kapa u ntse u ithuta pele ho feta ponation plation khaled ha ho na lefifi le leng enjene e nyane
35,leave in peace and wait for the time farewell poison of god,tlohela ka khotsong 'me u emetse nako ea ho lula chefo ea molimo
36,farewell bobtail my friend my family we miss u so much rest and journey well,farewell bobtail motsoalle oa ka re hlolohetsoe phomolo le leeto le leholo haholo
37,i would like to state i will be but still watching as our writer goes to sleep farewell until tomorrow nighttime entertainment is not responsible for disappearance injury death or dismemberment,ke kopa ho bolela hore ke tla shebella ha mongoli oa rona a batla ho robala ho fihlela hosane ea bosiu
38,shall we leave the next moment farewell i say to the ending world,na re tla tlohela motsotso o latelang ho bolela ka lefatše le phethehileng
39,_tx i m waiting for a farewell to arms,_utx ke emetse ho ba le takatso ea matsoho
40,a stranger s farewell a short story,sho e sa tsebeng ho bua pale e khuts'oane
41,tour merch for elt n j that you can buy on his farewell tour no please,tour merch bakeng sa elt n j j u ka li reka lefats'eng la hae la ho fetisa
42,rather than the cobra during a state of national emergency he is in an air conditioned environment and lounging in the pool scum holding farewell party at grace and country estate this weekend,sebakeng sa cobra nakong ea boemo ba tšohanyetso ba naha o sebakeng sa moea o maemong a moea le ho phunya letamong le naha
43,is making the trip north to for his farewell tour,e etsa leeto la leboea ho ea pele bakeng sa leeto la hae la botshehadi
44,getting the big right at the bingo tonight in his farewell we are paying for at,ho fumana tokelo e kholo ho bingo bosiung bona ka mokhoa oa hae oa ho lefa
45,'hosts farewell party instead of working on emergency','mathataba le mokete oa bophelo ho fapana le ho sebetsa maemong a tšohanyetso'
46,farewell he cried to them may we meet as be off you have mail upon you which was made by my folk and it is too good for you,farewell o ile a lla hore a ka kopana le uena hore na o na le lengolo-tsoibila ho uena a neng a entsoe ke polk ea ka mme e hantle haholo ho uena
47,and who is paying for this one the are continually taking the pee out of the taxpayer a caretaker running up an bill reportedly holding farewell party at this weekend sent via,mme ke mang ea lefang sena bakeng sa ho tlosa pepe ebe o ntša pee ntle le mosebeletsi ea fanang ka chelete ho tlalehiloe ka mokhoa ona bekeng ena o rometsoe ka
48,you in farewell event i hope to see you in this one,uena ketsahalong ea hau ke ts'epa hore ke tla u bona ho ena
49,might record one something as farewell to lag for no go miss me but try imagine say you miss me,e ka rekota ntho e le 'ngoe e le ho rala ho lahloa ha ho na taba ea ho nthate empa u nahane hore o nthate
50,holding farewell party at grace and country estate this weekend,ho tšoara mokete oa hau oa ho tšoara ka mohau le naha le bekeng ena
51,or have a farewell party,kapa ho ba le mokete oa bo-ntate
52,what is this farewell pirate,seeba sa mofuta ona sea hau
53,after the joy world tour is done she act farewell her farewell album,kamora hore leeto la lefats'e la thabo le phethetsoe o etsa lintho tse tsamaellanang
54,farewell,farewell
55,_butler it is a righteous split for the graham cracker is a lowly cracker unworthy of the name cracker unlike saltine with its flair or the goldfish with its whimsical shape or the with its wealth more worthy crackers all farewell ye cracker fiend,_butler ke karohano e lokileng bakeng sa graham cracher e sa rateheng e sa tšoaneleheng e se nang khanya kapa sebopeho sa ho ruteha ka li-crair tsa eona tse sa sebetseng hantle
56,stage at bank park as part of farewell tour via,mohato oa bank park e le karolo ea bohato ba mosa ka
57,piss take this holding farewell party at grace and country estate this weekend sky news,piss e nka mokhanni enoa ea tšoereng bophelo ba ho tšoara
58,so at this point you are trying to get your channel right if you want to quit just post a farewell video and ride off into the sunset,kahoo ka nako ena o leka ho fumana mocha oa hau haeba o batla ho tlohela video le ho palama letsatsi
59,he farewell and leaves the building before he in the car he can not help but turn around and look up are still on in wei is flat which is not many up yunlan is keen can clearly see a shadow by the window quietly watching him leave,o ile a robala mme a siea mohaho pele a se ke a thusa ka ho hlaka hore na ho na le seriti se seng se le seng.
60,holding farewell party at grace and country estate this weekend,ho tšoara mokete oa hau oa ho tšoara ka mohau le naha le bekeng ena
61,it is no good with hosting a farewell wedding party at and not the cobra meeting about our crisis anyone who is a tory after this should be condemned they could have got him out and they did not so the is irrelevant,"ha ho na molemo oa ho amohela mokete oa lenyalo oa """
62,you re forgetting got to be there ben forever and music and me plus if you to make it truly complete you would also included the wiz and farewell my summer love just saying,u ntse u lebala hore u tla ba teng ka ho sa feleng le 'mino le' na le 'na le' na le 'na haeba u e etsa hore e felletse e tla u thusa hore u tla bua
63,witch s farewell,satw show
64,say hello then say farewell to the you know we are all t we any moment this could go,"say hello, o re:"
65,team gb is start to world athletics as well behind in the m and morgan lake out of high jump after positive covid test by,sehlopha sa gb se qala ho ba lipapali tsa lefats'e hammoho le letšeng la m le morgan ho tsoa ho teko e ntle kamora teko e ntle ea comavid ka
66,maria 'london farewell concert' part v of v via,maria 'london farewell' part v v v vo
67,farewell meeting what a night that was superb banger action start to finish absolutely awesome a huge and credit to the banger for on a great show we hope you that thank you to everyone for coming along,ho kopana le motho eo e neng e le bosiu bo boholo bo qalileng ho qeta le ho feta ho ba bang ho ba bang
68,it s been interesting to say the least but i m done smashing my head against he brick wall you so i you farewell,ho ne ho khahliloe ke ho bua hanyane empa ke qetile ho otla hlooho ea ka khan
69,saying farewell and the reins to reb i never game this much,ho re ho farewell le ho amohela ho hoholo ha ho mohla ho bapalang haholo
70,ahead of their farewell tour the surviving of the b s catch up with,pele ho leeto la bona la ho phela ka mokhoa o ntseng o phela ka b s
71,wrapping up a plus year career with a farewell tour the pianist and vocalist some of the most memorable and enduring music in the history of pop rock burned into the collective of humanity,ho fofa mosebetsi oa selemo le selemo ka ho etela piano se bitsoang pianost le mantsoe a mang a 'mino o sa lebaleheng le o tšoarellang lefikeng
72,'hosts farewell party instead of working on emergency','mathataba le mokete oa bophelo ho fapana le ho sebetsa maemong a tšohanyetso'
73,holding farewell party at grace and country estate this weekend is an absolute disgrace always was and always will be,ho tšoara mokete oa hau oa ho tšoara ka mosa le naha
74,do not be silly it is still a big wedding party he is just calling it a big farewell party so you will pay for it he was only shamed into it,u se ke oa ba mokhelo e ntse e le mokete o moholo oa lenyalo o le mong oa lenyalo o le mong o le mong o le mong o tla e lefella o ne a le teng feela
75,man huge to reb and a very warm farewell to and a to soul frame,monna o moholo ho etsa hore re be le mohloa o futhumetseng haholo ho isa ho mofuta oa moea
76,my name is shadow i am the world is ultimate life form there is no time for farewell,lebitso la ka ke moriti ke 'na lefatše ke boemo ba bophelo bo phahameng ha ho na nako ea ho batla
77,farewell my first friend my enemy,fana ka motsoalle oa ka oa pele sera sa ka
78,truly brilliant as always farewell from the mate,e hlile e bohlale joalo ka ha e sa nepahala ho molekane
79,tourism minister staff bid befitting farewell to outgoing ambassador,basebetsi ba basebetsi ba befilim mortating ba feshene ba tsoa ho moemeli
80,i must be misunderstanding this been shamed out of holding a big wedding party at for all his he s now holding a big farewell party at for all his,ke tlameha ho se utloisisane sena se hlabetsoe ho tšoere mokete o moholo oa lenyalo ho tsohle tse ntle hona joale a se a tšoere mokete o moholo bakeng sa tsohle tsa hae
81,as a memorable day when we said farewell to bishop and heather to a close big thanks to the post for a lovely pic led retrospective today and,e le letsatsi le sa lebaleheng ha re ne re bua hantle ho bishop le heather ka teboho e haufi ea poso bakeng sa poso e ntle e ile ea etsa qeto e ntle kajeno le
82,i am excited about the farewell yellow brick road the final tour at las on tue who is in,ke thabile ka tsela e 'ngoe e ntle ea litene tsa ho qetela ho la ho qetela las ka lebaka la ho
83,s domain was truly a maze but i somehow got really emotional reading those especially his farewell letter and the one where he drunk,s domain e ne e le 'nete empa ka tsela e itseng ha ke tsebe ho bala le ho bala lengolo-tsoibila le leholo le leng moo a tahiloeng
84,a spider crab i to let go and go away for so long it was funny we it and i gave it a farewell after trying to convince it to go home for like five,"sekho se nang le sekho hore ke tlohele ho tsamaea nako e telele hakana ho ne ho le monate haholo, 'me ke ile ka e fa motho ea kholisang a joalo ka tse hlano"
85,so is doing the out the from his own cool box is he not the staff or who is paying this time chopper someone in hope of a farewell peerage what s for certain is that won t be paying,"kahoo, ho etsa se tsoang ka lebokoseng la hae le pholileng ha se basebetsi kapa ba lefang nako eo ba nang le tšepo ea hore o tla lefa"
86,a practical solution for farewell right,tharollo ea mafolofolo ea ho rata hantle
87,beautiful,e ntle
88, amissing in action again' as he for farewell party at country home sky news,ho ikopanya le ketso hape 'ha a le mokete oa hau oa ho rata naha naheng ea leholimo la sky news
89,the farewell tour august th am,leeto la farewell leeto la phato am
90,when one side of our politics are skipping and instead throwing farewell at the public is expense on the eve of of heat related you can bet your arse will not be neutral where is the to prepare national emergency,ha lehlakore le leng la lipolotiki tsa rona le tlola le ho lahla setheo seo le senyehileng ho se behelle hore na motho o ke ke a ba silafatsa hokae?
91,farewell cargo freighter ever strong from,farewell cargo fregeter e lula e le matla ho tloha
92,off to the land of nod farewell my friend,ho ea naheng ea nod e felloa ke motsoalle oa ka
93,finally got to wear my shirt to brunch with my it was the ladies who brunch farewell to our organizer we love you and wish you much success on your next adventure,qetellong ke ile ka apara hempe ea ka hore e be le lamunu e neng e le basali ba nang le boqapi ba rona 'me ba u lakaletsa katleho e kholo ea hau
94,farewell,farewell
95,the video of crying inconsolably at the farewell of their teacher in pradesh is gone viral,video ea ho lla e sa phethoeng ka mokhoa o sa rateng mosuoe oa bona pradesh o tsamaile
96,stealing from the country,ho utsoa naheng
97,for farewell do not look at the other times i was not those no stop stop it,bakeng sa takatso ea hau ha e shebahale ka linako tse ling ke ne ke se ho emisa
98,tourism minister staff bid befitting farewell to outgoing ambassador _ml,basebetsi ba basebetsi ba behelister tofitting
99,bojo his and his latest wife is wedding party farewell after all at tax expense or maybe one of his up the tab,boja mosali oa hae oa morao-rao ke moaparo oa lenyalo oa lenyalo kamora litšenyehelo tsa lekhetho kapa mohlomong e le 'ngoe ea tabo
