,src,trg
0,so where are we with this eisenhower is farewell address,joale re hokae ka eisenhower ena
1,to you still beautiful even after death i say my farewell,ho uena u ntse u le motle leha lefu leo ​​ke le etsang hore ke tsebe
2,bid farewell to the final semester of the department of aeronautical engineering recently we wish all the best to all the final year for their future ahead,bid a batla semesetara sa ho qetela sa lefapha la boenjiniereiie a aeronautical haufinyane re lakatsa tsohle tse ntle selemong sohle sa bokamoso bakeng sa bokamoso ba bona bo tlang pele
3,a great sadness farewell,ho hlonama ho hoholo
4,to all my family out there that are over life and want it to end just find one thing of beauty to be grateful for each day we lost a few this year that just t go on and to their i send my i m sorry l love you farewell,ho lelapa lohle la ka ka ntle ho bophelo le ho batla ho khaotsa ho fumana ntho e le 'ngoe feela ea botle le ho feta eo re e ratang
5,it is one more dance and then farewell cheek to cheek in hell with a dead girl,ke motjeko o mong hape ebe o ratana le marama a marameng a lihele le ngoanana ea shoeleng
6,farewell good magician i will try to go home,farewell hantle feela ke tla leka ho ea hae
7,so grateful to have had one more day spending time w this amazing team thank you _ team for a wonderful day as my farewell tour comes to a close keep inspiring i m cheering you on always,ke leboha haholo hore ebe ke qetetse ho qeta nako e le 'ngoe ea sehlopha sena se hlollang hore u tla u joetsa
8,are you ready with farewell tour farewell tour shirt buy now,na u se u itokisitse ka mofuta oa litoro tsa hau tsa farewell
9,i just to see in las for his final farewell,ke mpa ke le ho bona ho las bakeng sa pholiso ea hae ea ho qetela
10,hum world cup me farewell match ni jab k already world cup se ho thy,hum pen world
11,farewell paradise,paradeiseng ea hau
12,farewell friend you re welcome back,motsoalle oa hau oa khale u amohela
13,in a private meeting with us president in president revealed the existence of the farewell dossier a collection of showing the soviet union had been stealing technological research and development,sebokeng sa batho ba ikemetseng le rona mopresidente a ile a senola hore ho na le pokello ea ho bonts'a soviet union
14,at the very least don t mourn or regret until our farewell don t let go of my hand,"che, don tri ea sianyana kapa ea ikoahlaea ho fihlela ha re e-so tlohele letsoho la ka"
15,is busy on right now his long long long farewell you know important to the us,e ntse e tšoarehile ka nako e telele ea nako e telele eo u e tsebang ho bohlokoa ho us
16,a farewell following an empty position a calm beyond a callous wall besides a welcome face,tšoaneleho e latelang ea boemo bo se nang letho e khutsitse ho feta lebota le bobebe ntle le sefahleho sa kamohelo
17,announcement my twitter account is now permanently retirement for good because it is getting too old pointless unoriginal useless and boring for no reason forever and farewell my ice cream note please try not to cry or sad,phatlalatso ea ka ea twitter ea twitter e se e sa sebetse hantle hobane e ntse e se e sa sebetse hantle ebile ha e rate ho se khone ho lla kapa ho hlonama
18,_zian _dan_castell yeah he was until decided to bid farewell to his point and extended the track by you are telling me to try and turn into the corner in brazil was his fault,_zian _dan_castell yeah o ne a etsa qeto ea ho etsa kopo ea hae ebe o atoloha ho leka ho leka sekhutlo naheng ea brazil.
19,farewell,farewell
20,we have a great time but now it was too to say to one of my childhood the old so farewell old r i p old,re na le nako e monate empa joale e ne e le ho bolella e 'ngoe ea bongoana ba ka ba khale joalo
21,we sob like we did at the farewell,re sobe joalo ka ha re ne re le mothating
22,_farewell i m so excited,_zarell ke thabile haholo
23,_farewell fantastic,_farell e monate
24,farewell anna,farewell anna
25,farewell,farewell
26,this farewell event to be about to,ketsahalo ena e tummeng ea ho ba teng
27,my name is shadow i m the world s ultimate life form there s no time for farewell,lebitso la ka ke moriti ke mofuta oa bophelo ba lefatše ha ho na nako ea ho rata
28,farewell site we will miss you and all the good we had and we made and we lost,setsi sa farewell re tla u hloloheloa le sohle se re sitisang 'me re se re se re se re lahlile
29,_mccausland oh you now sound like one of them farewell to you,joale oena joale o u utloahala joalo ka e 'ngoe ea tsona e le' ngoe
30,farewell song in the wild bunch with guitar via,pina ea ho rata ka har'a sehlopha sa hlaha ka guitar ka
31,i love how much been hanging with today saw them together a few times even before the derby manny is the one that said was not getting enough of a farewell tour around its picked up ever since then,ke rata kamoo ho lekanyelitsoeng ho tsona kajeno ho ba bona hammoho makhetlo a 'maloa le pele ho manny ea derby ho tloha ka nako eo
32,i bid farewell to the leisure time of the afternoon like a,ke kopa ho rata nako ea boikhathollo ea thapama joalo ka a
33,farewell feline,farewell feline
34,desolate farewell the two should be the same the,lesupi ea lesupi e lokela ho ba e 'ngoe e lokela ho ba e tšoanang
35,i have always been the in your presence but i know you could not stay so this is my soul missing you every night baby if you send me a farewell maybe i finally could let you go,kamehla ke lula ke le teng ha u le teng
36,do you have  wouldifferent favorite' depending on mood setting when it comes to i have with the with mixed company hot fuzz with myself farewell my lovely,na u na le lintho tse khahlisang tseo u li ratang haholo ho latela maikutlo a ho beha ha ke tla le ka har'a k'hamphani e chesang e nang le moea o chesang
37,thanks to my mentor peter so for a farewell dinner at my favorite place in a genuine historical and contemporary food with elegant peter is a great mentor and a human being and we should have more like him in,ka lebaka la moeletsi oa ka peter kahoo bakeng sa lijo tsa mantsiboea tseo ke li ratang haholo tsa nalane le tsa mehleng ea sebakeng se setle ebile ke motho oa hae ebile re lokela ho ba le eena ho feta eena.
38,my problematic waste of an existence tearing to right before your share a universal smile i m sorry you had gotten so unlucky this time around how i m wishing you a better farewell in the next life,tšabo ea ka e nang le mathata e nyolohela ho hang ka pele ho pososelo ea universal i m
39,_ yep true hope he does well in his farewell match,itekane ea 'nete o etsa hantle ka papali ea hae
40,who idolize and revere and his presidency yet constantly diss on for every reason you can think of try to remember one thing and revered he lived their in retirement until death he made sure to honor it in his farewell too,"ke mang ea rapelang le ho iphetetsa le mopresidente oa hae, a lula a nahana ka lebaka le leng le le leng u ka leka ho e hlompha ka tsela e tiileng ea hae"
41,and hell yeah it is a graduation and a farewell party is not it here you go take it,le liheleng e teng ke kakolohi le mokete oa boiphetetso ha se mona o tla e nka
42,we have merely a few on earth to make a difference and it t have to be one that is in history or the news i met too many genuine largely unknown beyond their family and community to believe otherwise,re na le ba seng ba lefatšeng feela ho etsa phapang mme ho tlameha ho ba ba histori kapa litaba tseo ke kopaneng le bona haholo tse fetang ba lelapa le sechabeng ho lumela se fapaneng
43,deserved a farewell game before he from one day and he is getting it,e ne e lokeloa ke papali ea mofuta o motle pele a tloha ka letsatsi le le leng mme oa e fumana
44,farewell to nice trust after of service on the,fana ka maikutlo a monate ka mor'a ho etsa tšebeletso ho
45,i bid farewell to a world revolving in sorrow i will protect the people i treasure,ke tloaetse ho lula ke e-na le lefatše le phahameng ka har'a masoabi ke tla sireletsa batho bao ke ba nkang e le ea bohlokoa
46,this great entrance just to get by a year old on his farewell tour thanks,monyako ona o moholo ho kena ka selemo ho ea selemo sa ho tebela ha hae
47,no this is not farewell we will meet again,ha ho joalo ka ha re tla kopana hape
