,src,trg
0,_ nice joke,_ ihlaya elihle
1,_weyimi imagine i actually took this for a joke but thinking about it further i am just pained right now na there is no regard for us a bit just a bit,_weyimi ngicabanga ukuthi empeleni ngikwenze lokhu ngehlaya kodwa ngicabanga ngakho ngokuqhubekayo ngibuhlungu njengamanje na akukho ukuhloniphana kancane
2,you broke the law instead of pushing to murder their unborn who about teaching them to prevent pregnancy are you also pushing young to marry their is a joke,uphule umthetho esikhundleni sokuphoqelela ukubulala ongakazalwa kwabo mayelana nokubafundisa ukuvikela ukukhulelwa ukuthi uyashada amahlaya abo
3,_goodall inflation less tha eu have you that lewis of course not you are a joke,ukwehla kwamandla e-_goodall okuncane okunakho okuthi lewis cha akusilo ihlaya
4,a bad joke only you so far in life i guess,ihlaya elibi wena kuphela kuze kube manje empilweni ngicabanga
5,god i feel bad for making that joke yesterday this is so embarrassing,unkulunkulu ngizwa kabi ngokwenza ihlaya izolo lokhu kunamahloni kakhulu
6,that cam made me a piece of global joke that cam ruined my public identity so never ever say i am rude when in reality i am constantly i have know we love you we like you to mean we just want to keep hurting you they are vague,leyo cam ngenze ucezu lwehlaya lomhlaba wonke lokonakalise ubunikazi bomphakathi wami kangako neze bathi ngingumuntu onamahloni lapho ngikhona ukuthi sikuthanda nje ukuthi sifuna ukukulimaza akwenzile
7,is a joke of a news organization,kuyihlaya lenhlangano yezindaba
8,_styles it s just a joke as he s got in and only at,_stale amahlaya nje njengoba angena futhi at
9,you did not get the joke,awutholanga ihlaya
10,is there any chance i can remember this joke for future use cause i badly want to,ngabe kukhona ithuba engingalikhumbula leli ihlaya lokusebenzisa ikusasa ngafuna kabi
11,_ add to it omega zed he it as a joke to see reaction and now is under him being senseless it easy despite being sleep because zed is too wet over this,_ faka kuso i-omega ze-zed yena njengehlaya ukubona ukusabela futhi manje kungaphansi kwakhe kungazethembi kube lula naphezu kokulala ngoba i-zed ingamanzi kakhulu ngaphezulu kwalokhu
12,you are a joke,uyihlaya
13,_ s you the joke sweetheart,_ wena othandekayo wehlaya
14,what major event s will be taking place in to keep people away from the you know they are something covid is already starting to show up again and too i joke about but you never know what they will be next,yimuphi umcimbi omkhulu ozokwenzeka ukuze ugcine abantu kude nokwazi ukuthi bayinto ethile yesikhathi esevele iqala ukukhombisa futhi futhi angisoze wazi ukuthi bazobe bezokwenzekani
15,i make simple joke and get told by crying person that i am who needs therapy then blocked before can finish reply obvious who actually need therapy,ngenza ihlaya elilula futhi ngatshelwa ngomuntu okhale ngumuntu engidinga ukwelashwa wabe esevinjelwe ngaphambi kokuqeda impendulo
16,_x you ate with this joke,_x udle ngalelihlaya
17,i really did at jonathan is dad joke see me in the background cracking up,ngenze ngempela ejonathan yi-dad ihlaya ngibona ngemuva ngemuva kokuqhekeka phezulu
18,yesterday they said today was decisive now tomorrow is decisive this deal is a stress and a joke at all it is also boring now,izolo bathi namhlanje besinqumayo manje kusasa kungukunquma ukuthi lesi sivumelwano siyingcindezi futhi ihlaya kukho konke futhi kuyisicefe manje
19,_ no way the blue man or his marvel are god is a joke,_ ayikho indlela eluhlaza okwesibhakabhaka noma umangali wakhe unkulunkulu uyihlaya
20,i am screaming this is still the best joke i have read this month,ngikhala lokhu kusehlaya okungcono kakhulu engikufundile kule nyanga
21,i am definitely not a drop out i know your a joke of a year old who a android still take over more on the market than your piece of pathetic bending there are more for while your only do thing it is sad,nakanjani angiyena owokude ngiyazi ihlaya lakho lonyaka ubudala osathatha ngaphezulu emakethe ukwedlula umaketha wakho ugobekile lapho kwenzeka into yakho edabukile
22,someone tell me this is a joke right how is this even so is this just basically a force to tune a blind eye rape a free for all god help you,omunye ungitshele ukuthi lokhu kuyihlaya kwesokudla kunjani lokhu ngisho nalokhu kunjalo ngokuyisisekelo nje kungamandla okuvikelwa ngamehlo angaboni kubo bonke unkulunkulu akusizayo
23,they re not out there seeking the camera on a daily basis like the clown president did so they t really the same and yes you expect way too much the government is a joke right now,abaphumeleli lapho befuna ikhamera nsuku zonke njengomongameli weclown wakwenza lokho ngakho-ke ayelifani futhi yebo ulindele kakhulu uhulumeni kuyihlaya njengamanje
24,_sharpener the hand are the hand foot and mouth disease joke,_sharpener isandla singelonyawo lwezandla kanye nomlomo wesifo ihlaya
25,told me my joke on my story is too niche so now i m sad,ngitshele ihlaya lami endabeni yami i-niche kakhulu manje ngidabukile
26,because people think it is a joke they say what are you a tree if all you do it pick up trash or recycle,ngoba abantu bacabanga ukuthi ihlaya bathi uyini umuthi uma konke okwenzayo kuthatha udoti noma ukuphinda usebenzise kabusha
27,i can not be to example the simple joke she is with you,ngeke ngikwazi ukuyisibonelo ihlaya elilula ukuthi unawe
28,it t a joke even his friend calling out the fan boyish tweet he just used that as an excuse to not look like a console warrior,ihlaya ngisho nomngane wakhe obiza i-fan boyish tweet nje wasebenzisa lokho njengezaba zokungabukeki njengeqhawe le-console
29,you keep this joke it is not particularly funny,ugcina lelihlaya alihlekisi ikakhulukazi
30,if she quick you did a great job as a man if you cum quick you are a joke these are the double standard i am facing right now,uma eshesha wenze umsebenzi omuhle njengomuntu uma ushesha ushesha ukuthi yihlaya lezi zinto eziphindwe kabili ngibhekene nazo manje
31,_fromoz _statesx _lib _lorean _pilled _magoo hey a joke life s span is only in a room full of short term memory t their strong point and long term memory is for according to a leading republican authority figure,_fromoz _statesx _lib _lorean _lored _mogoo hey a joke life s span kuphela egumbini eligcwele i-memory yesikhathi esifushane ne-republican authority
32,can i make a poop joke,ngingakwazi ukwenza ihlaya poop
33,guessing the joke went over your head,ukuqagela ihlaya kwadlula ikhanda lakho
34,that s the joke babe,leso singane ihlaya
35,that is not constitutional law that is a constitutional joke america is professor of law,lokho akuyona umthetho-mthethosisekelo ongumthethosisekelo ihlaya melika nguprofesa wezomthetho
36,i think at this point every group a fat video in their name its j a product of the terrible beauty and to them its j a joke,ngicabanga ngalesi sikhathi sonke iqembu ividiyo enamafutha egameni labo le-j ingumkhiqizo wobuhle obubi futhi kubo juse
37,are you going to apologize to i understand you were making a joke but some are unacceptable to talk about just apologize for the thing so we can move on we know you didnt mean anything,ngabe uzoxolisa engikuqondayo ukuthi wenza ihlaya kodwa abanye abumukeleki ukukhuluma ngokuxolisa nje ngento ukuze sazi ukuthi akenza yini
38,is this a joke it is to me loser insurrection trump the guy with absolutely no brain and the worst to ever sit in ur narcissistic should be in prison today,ngabe lokhu kuyihlaya kimi ukushunyayelwa umfana u-truck anawo ubuchopho kanye nobuchopho obukhulu kunabo bonke abahlala e-ur narcissistic kufanele abe sejele namuhla
39,the joke is we are paying them to do this but when you realize that most of those are it sense,ihlaya sibakhokhela ukwenza lokhu kodwa lapho ubona ukuthi iningi lalabo akunjalo.
40,the joke wrote itself really,amahlaya abhale ngokwawo ngempela
41,yes he definitely is double is not a joke especially in a era where people tend to gain fame in the shorter format been an incredibly good performer for at the highest level for all these,yebo nakanjani akona amahlaya ikakhulukazi ngenkathi lapho abantu bethambekele khona ukuthola udumo endaweni emfushane bewumenzeki kahle kakhulu ezingeni eliphakeme kakhulu kubo bonke laba
42,is this joke it is be,yilokhu ihlaya likhona
43,_ _ up regular season y all a joke,_ _ up isizini ejwayelekile y konke ihlaya
44,the left about th they can edit spread and not allow the other side to speak but hell no we can t ask reasonable how long will it be till my little is perm shut down also they took over what a joke,kwesokunxele mayelana no-th bangakwazi ukuhlela ukusakazeka futhi bangavumeli olunye uhlangothi ukuthi lukhulume kodwa isihogo cha singakwazi ukubuza okunengqondo ukuthi kungaze kube yisikhathi esingakanani ukuvalwa
45,forgot to post but _nx joke of the month,ukhohliwe ukuthumela kepha _nx ihlaya lenyanga
46,they are all a joke attention,bonke banaka ihlaya
47,i do not think i remember anything as glaring as that time cracked a joke as exploded but please correct me if i am wrong,angicabangi ukuthi ngikhumbula noma yini njengokuhlambalaza njengoba leso sikhathi saphuka ihlaya njengoba kuqhume kodwa ngicela ungilungise uma nginephutha
48,i know the joke but my problem is the fact that y'all have the audacity to make a joke something so up,ngiyalazi ihlaya kodwa inkinga yami iqiniso lokuthi y'all y'all y'all accacity ukwenza ihlaya okuthile
49,is this supposed to be a joke,ngabe lokhu kufanele kube ihlaya
50,can not compete with m being just to sign up is a joke but these will have healthy bank and will do whatever they want to,ayikwazi ukuncintisana no-m ukuze nje ubhalise ihlaya kepha lokhu kuzoba nebhange eliphilile futhi kuzokwenza noma yini abafuna ukuyenza
51,t it time for to step down he t a clue what s happening he is a huge disaster a joke to the rest of the world but will cheat to stop trump if only she could be sacked give up all her face and relax at home,isikhathi se-set for ukwehla ukuthi uthathe yini inkomba yokuthi yinhlekelele enkulu kuyinhlekelele enkulu ihlaya emhlabeni wonke kepha uzokopela ukuyeka lonke ubuso bakhe futhi uphumule ekhaya
52,_unp great news to save biggest robbery family in sri and they successfully thieve my country politics is now a big joke,_send izindaba ezinhle ukusindisa umndeni omkhulu wokuphanga esri futhi ziyimpumelelo nezepolitiki yezwe lami manje seliyihlaya elikhulu
53,it was just a joke,kwakuyihlaya nje
54,proof i live in a social media bubble cracked a joke about lea beanie funny girl drama on a team meeting with and was met with musical gossip is apparently a niche interest i was unaware,ubufakazi ngibuphile nge-bubble yezenhlalo bephuke ihlaya nge-lea beanie funny girl girl drama emhlanganweni weqembu futhi wahlangabezana nentshisekelo ye-niche engayazi
55,and you clock your blindness calling other joke only of correcting grammar but anyways loser do something else too,futhi uwashiwa ubumpumputhe bakho ubize amanye amahlaya kuphela wokulungisa uhlelo lolimi kepha noma kunjalo i-loser ye-anyways yenza okunye
56,so once again instead of on building from within to the sh to make money first south and now literally the other side of the world in and and getting is a joke too give them each is a cartel,ngakho-ke futhi lapho ekwakheni ngaphakathi kwe-sh ukwenza imali kuqala eningizimu futhi manje ngokolunye uhlangothi uhlangothi lomhlaba ngaphakathi futhi nokuthola ihlaya nakho kuyinto ngayinye
57,i am not even tell you what your me hi i have not actually spoken with your mother this was just a joke,angikutsheli ngisho nani ukuthi angikhulume kabi ngomama wakho lokhu bekungamahlaya nje
58,this heat is no joke,lokhu kushisa akulona ihlaya
59,its a good joke josh,i-josh enhle josh enhle
60,stay cool that he is no joke can t wait to see the new film,hlala upholile ukuthi akayona ihlaya angalindela ukubona ifilimu entsha
61,_herrera i swear people don t watch the last year is the first time since they lost ware to have a decent pass rush the year before that they were a historically bad defense before that they gave up rushing in a game t been bad is a joke,_herrera ngifunga ukuthi babuke abantu ngonyaka owedlule kungokokuqala ngqa ukuthi balahlekelwe yisikhathi sokuthi baphenduke ngokujaha ngonyaka ngaphambi kokuba bashise ngokuphuthuma kumdlalo
62,i m wondering if the joke justice system her guilty will her national security clearance be,ngizibuza ukuthi ngabe uhlelo lwamahlaya lunecala lokuthola imvume yezokuphepha kazwelonke?
63,_ na a joke but fine,_ na ihlaya kodwa lihle
64,_saleh wait is this a joke or what,_saleh linda leli ihlaya noma yini
65,quite literally a joke to take a family to a even spring training end up running you over for the alone side note where are you getting parking near i need to know,ngempela ihlaya lokuthatha umndeni ukuqeqeshwa ngisho nokuqeqeshwa kwentwasahlobo ligcina likugijimela phezu kwendlu yodwa lapho uthola khona ukupaka eduze
66,no joke do you want a a politician voting the morals of both themselves and the is not a church if that was true then no one could pass any law because all morals come from some religious base,alikho ihlaya ofuna ukuvota ukuvota izimilo zazo zombili futhi okungelona isonto uma lokho bekuyiqiniso ke akekho noyedwa owayengaphumelela kunoma iyiphi enye inkolo
67,hey you that joke yet your laughing harder then me,sawubona wena hhehla nokho ukuhleka kwakho kube nzima kimi
68,here s a joke what s essential practically a human right and not found in free yeah i m here all week,lapha amahlaya yinto ebaluleke kakhulu eqinisweni lomuntu futhi angatholakali nge-yeah yamahhala ngilapha isonto lonke
69,what a big joke he is,uyihlaya elikhulu kangakanani
70,_daedalus now that is a funny joke well,_daedalus manje lokho kuhlaya okuhlekisayo kahle
71,can we bring back joke,singabuyisa ihlaya
72,it was a joke don t b so rude,kwakuyihlaya don t b ngakho-ke
73,this is a joke i do not own nor would ever want to own and or any other gatekeeper product regardless of quality or w e,leli yihlaya engingenalo okwakhe futhi ngeke lifune ukuba nomnikazi noma noma yimuphi omunye umkhiqizo wesango ngaphandle kwekhwalithi noma i-w
74,_cj i can see why you were blocked not the best time to tell a joke they were just their platform to proliferate life saving information can t fault em for that,_cj ngiyabona ukuthi kungani uvinjelwe isikhathi esingcono kakhulu sokutshela ihlaya ababemane nje bayipulatifomu yabo yolwazi lokugcina impilo bangakwenza lokho
75,groan it something that i got the joke i will look it up,yibubula okuthile engikuthole ihlaya ngizokubukwa
76,i be thinking about before it even i am and it s really no joke,ngicabanga ukuthi ngaphambi kwalapho ngikhona futhi akulona ihlaya ngempela
