,src,trg
0,at least bid farewell to my long ass,okungenani ibhidi ukuvalelisa imbongolo yami ende
1,what a legend and loyal farewell captain thank you,inani le-fatend yenganekwane nelithembekile elijabulisayo
2,i m let everyone tag team me today good bye and farewell,ngivumela wonke umuntu ongiphatha amathegi namhlanje okuhle nokuvalelisa
3,_ pretty genius to announce the farewell tour a few ago bank all that from sold out then back touring again now the condition i saw i m he can make it a show bartender had some,_ ubuhlakani obuhle bokumemezela ukuvakasha kwe-farewell a bank ambalwa ebhange konke lokho kusuka ekuthengisweni emuva lapho bebuya khona manje isimo engisibonayo
4,_imnotdumb shogun assassination or farewell,_imnotdumb shogun ukubulawa noma ukuvalelisa
5,we are in the office who will be transferred to another branch and we are badly that the theme on our farewell party will be a rainbow mainly i am pan the other one is gay and the last one is,sisehhovisi elizodluliswa kwelinye igatsha futhi thina simbi ukuthi ingqikithi yeqembu lethu elivalelayo kuzoba yithingo ikakhulukazi ukuthi ngisepanini elinye liyisitabane futhi owokugcina
6,farewell our colleague and sister abir,farewell uzakwethu nodadewethu u-abir
7,_ some of us live in the spiritual realm you will understand someday once you get there farewell,_ abanye bethu baphila endaweni engokomoya uzoqonda ngolunye usuku uma usufika lapho uvalewe
8,making a edit farewell,ukwenza ukuhlela ukuhlela
9,about an open price a dirge per an eerie machine a farewell round a comforting face,mayelana nentengo evulekile yokulila ngomshini we-eerie i-failewell nxazonke ubuso obududuzayo
10,_ moving permanent a farewell to,_ ukuhamba unomphela ukuvalelisa
11,legend in everyone s book yet no farewell from this cold ice club _jr,inganekwane encwadini yawo wonke umuntu okwamanje ayikho ukuvalelisa kuleli kila le-ice club ebandayo _jr
12,ben to retire from cricket after chester street farewell,uben ukuthatha umhlalaphansi ekhitweni ngemuva kwechester street farewell
13,ben to retire from cricket after chester street farewell,uben ukuthatha umhlalaphansi ekhitweni ngemuva kwechester street farewell
14,the military industrial complex that president us about in his farewell speech is now happening,isakhiwo sezempi sezimboni sokuthi umongameli sikhuluma ngenkulumo yakhe yokuvalelisa manje seyenzeka
15,year old fauci is been doing a series of farewell in recent though will not say exactly when he is on retiring only that he will not be around for the next presidential term he is been director since way too long for person to hold the job,i-fauci eneminyaka yobudala ibilokhu yenza uchungechunge lokuvalelisa kwamuva nje kodwa ngeke lisho ngqo lapho esethathe umhlalaphansi kuphela lokuthi ngeke abe khona ngegama elilandelayo lomuntu owayengumqondisi ngoba umuntu omude kakhulu
16,_barretme we got plenty on internment in read farewell to and in regular suburban public lots of people just don t remember or t paying attention,_barretme sithole inala ekufundeni ekufundeni nasekufundeni inkanuko yomphakathi ejwayelekile nje ayikhumbuli noma ukunakekela
17,champion player farewell,i-champion player farewell
18,stopped when he his were starting to sound like a farewell honestly he t want to say either i would be dead if it t for you and you make me happy i m not because i know if i d all those times you saved me,wema lapho yena eqala ukuzwakala njengokulungiselela ngokwethembeka yena ufisa ukusho ukuthi ngabe ngifile uma ngingenza ngijabule uma ngingisindisa
19,a boy leaves a legend farewell skipper,umfana ushiya i-segend farewell skipper
20,how do you measure the value of a business a after selling food at and what a big impact it had via,ulinganisa kanjani inani lebhizinisi ngemuva kokuthengisa ukudla okuthile futhi yini umthelela omkhulu
21,spotted at johnson is lavish farewell as with 'contempt',kubonakale ku-johnson kufiphale njengokuthi 'ukudelela'
22,run off to your little nation then frankly i t care less about which side i m on farewell commissioner let s hope fate t let us cross again,ugijime esizweni sakho esincane bese ngenze ngokungananazi ukuthi ngiyikhathalela okuncane ngalelo cala ku-akhawunti yekhomishini ye-fareelwerter stete tast t akes
23,farewell eel pond had a blast at the th a thread,i-farewell eel port yaba nokuqhuma kwentambo
24,bunch of spotted at johnson is farewell as he with 'contempt',inqwaba yakwajohnson iyindunduva yokuvalelisa njengoba ethanda 'ukudelela'
25,_dav your farewell song to them was one of the of my thanks for hanging out with us talking,_dav ingoma yakho yokufakela kubo ingenye ye-lift yami yokulengisa nathi ukukhuluma
26,farewell,ukuvalelisa
27,ticket to the farewell tour at palladium mar face value plus buy with protection,ithikithi kuhambo lokufakelwa ku-palladium mar face face plus plus vivit
28,ticket to the farewell tour at palladium mar face value plus buy sell with protection,ithikithi kuhambo lwefarewell epalladium mar face face plus plus thenga ngokuvikelwa
29,farewell,ukuvalelisa
30,_couser you know nothing about ball was a mercenary and never marc who for did a better farewell message than who for us the only thing he ever was the d or and to boost his individual,_couser awazi lutho ngebhola kwakuyi-mercenary futhi ungalokothi umarc ongumyalezo ongcono kakhulu kunalowo owake waba yinto eyedwa wake waba ngu-d noma futhi wakukhulisa umuntu wakhe
31,have a farewell cut,yiba nokusikwa okuvalelayo
32,should have let happy stay for one more season and gave him a proper and well deserved farewell match at the end spent almost seventeen with the club,kufanele ngabe ukuvumela ukujabula ukuhlala isikhathi eside futhi kumnikeze umdlalo ofanele wokuvalelisa ofanele ekugcineni achithe ishumi nesikhombisa neklabhu
33,today prime care a ceremony to bid farewell to the outgoing manager finance and administration he will be to at a similar capacity,namuhla ubheke phambili umcimbi wokuvalelisa kwi-manager manager kanye nokuphatha okuphumayo kuzobe kuthathwa ngendlela efanayo
34,the room next door farewell special via,igumbi elilandelayo eliseduze komnyango okhethekile nge
35,oh i bid farewell to the port and the land and i paddle away to brave england is white,oh ngibhida ethekwini nasezweni futhi nginqamule e-england enesibindi mhlophe
36,th should have been a farewell single at this rate wow,th bekufanele ngabe bekungukuthi u-farewell angle ngalesi silinganiso wow
37,i just to see in las for his final farewell,ngimane ngibone elas ngokuvalelisa kwakhe kokugcina
