,src,trg
0,great job farewell,i-great job farewell
1,i just to see in las for his final farewell,ngimane ngibone elas ngokuvalelisa kwakhe kokugcina
2,you can feel the love and passion while reading roca is farewell message to roca is lewy is is pathetic,ungaluzwa uthando nothando ngenkathi ufunda i-roca yi-farewell message to roca isy is is uzwela
3,_witch farewell old friend,_witch farewell mngani wakudala
4,not doing his job once again,ungenzi umsebenzi wakhe futhi
5,should quit politics permanently and sing this farewell song,kufanele ayeke ezombusazwe ngokuphelele futhi acule le ngoma yokuvalelisa
6,pen emotional farewell message to,umyalezo wokuvalelisa ngokomzwelo
7,farewell to the class s leaving street for the last time,farewell ku-class s stead street okokugcina
8,finally down an annoying fly that was in my room since yesterday it three from the electric racket but to hit it when it fell farewell my old rival,ekugcineni kwehla impukane ecasulayo eyayisegumbini lami kusukela izolo i-three ivela ku-racket kagesi kepha ukuyishaya lapho ivalelisa imbangi yami yakudala
9,since it won t break any he won t come back he is basically doing a farewell tour now,njengoba iwine impumelelo noma yimuphi uyonqoba i-t ibuya ngokuyisisekelo ukwenza uhambo lokuvalelisa manje
10,farewell i the dramatic can not believe this fandom made me not just watch but have about,farewell i the dramatic ayikwazi ukukholwa le ndlela engenzenga ukuthi angibuke nje
11,farewell to her father a soldier who was at the age of as he was was covering the withdrawal of his unit from,bavale kuyise isosha eliseminyakeni yobudala njengoba ebemboza ukuhoxiswa kweyunithi yakhe
12,classic snout in trough the very fact that is a tax payer funded house that this very much is relevant to how much more exploitation must this nation take dirty,i-classic snout emkhombeni iqiniso lelo lelo indlu ekhokhela intela exhaswayo kangangokuba lokhu kakhulu kuhlobene nokuxhashazwa okungakanani lesi sizwe sithathe izintambo ezingakanani lesi sizwe sithathe ukungcola
13,i just to see in las for his final farewell,ngimane ngibone elas ngokuvalelisa kwakhe kokugcina
14,_politics no time for a meeting on the heat wave but time to waste on a photo and to plan his resignation dis list farewell party at time to pull the ejector seat handle on and get him out of the cockpit,_politics asikho isikhathi somhlangano ku-wave wave kodwa isikhathi sokuchitha esithombeni futhi uhlele umcimbi wakhe wokwesulayo we-dis dis aspewell ngesikhathi sokudonsa isibambo esihlalweni se-ejector
15,currently the railway there the funds to overhaul the locomotive so lord fisher will take a well rest whilst funds are,njengamanje ujantshi lapho imali yokuphelisa i-locomotive ukuze i-loom fisher izothatha indawo yokuphumula kahle ngenkathi kungokwezimali
16,yeah no fighting farewell my dear but there can only be one,yebo akukho ukulwa nokufikelwa yisithandwa sami kepha kungahle kube munye kuphela
17,until his next farewell tour,kuze kube yilapho kuhambo lwakhe olulandelayo
18,this to be the most farewell message i have ever read,lokhu kube ngumlayezo wokuvalelisa kakhulu engike wafunda
19,ah let is put on a show of suffering i will lead you astray in the wavering dark ah i am but a lonely pierrot for once this enchanting night with the break of dawn i will have to say farewell,ah ake sibekwe embukweni yokuhlupheka ngizokuholela ekudukaneni okumnyama ah ngingumuntu onesizungu wake waba nobusuku bokukhanya kokusa kokusa kuzofanela ukusho
20,just finished and the fight for peace and found it an exceptional read particularly the description of s visit to a solid book following s farewell,usanda kuqeda kanye nokulwa nokuthula futhi kwakuthola kufundwa okuhlukile ikakhulukazi ngokuchazwa kwencazelo yokuhambela ebhukwini eliqinile elilandela ukuvalelisa
21,the farewell performance hope does not break down in,ithemba lokusebenza kwe-farewell alihlehli
22,liar is so dishonest to get us to pay for it he probably his wedding forward missing in action again' as he for farewell party at country home sky news,umqambimanga ungathembeki kakhulu ukuze asenzele ukuthi asikhokhele kungenzeka ukuthi umshado wakhe phambili ulahlekelwe esenzweni futhi 'njengoba ezwa iphathi yokuvalelisa ezizwe ekhaya
23,his swan song for the farewell good riddance party in of him just sodding off and never coming back,ingoma yakhe yaseswande ye-farewell great party in yakhe nje ivele ivele futhi ayisoze yabuya
24,farewell to you unfulfilled leave all your sadness and pain behind in here and someday i turn your beautiful into song that is if i can remember to do so,ukuvalezela kuwe ungagcwaliseki konke ukudabuka kwakho nobuhlungu ngemuva lapha nangolunye usuku ngiguqula okuhle kube yingoma uma ngikwazi ukukhumbula lokho
25,in a farewell message,kumyalezo wokuvalelisa
26,saying farewell to a track and field legend is officially retired,ukuvalelisa kwithrekhi kanye ne-field legend kuthathe umhlalaphansi ngokusemthethweni
27,to with 'philadelphia freedom' on farewell tour fox,ukuze nge-'philadelphia freedom 'ku-farewell tour fox
28,happy retirement from finance after of service commitment a farewell to from office personnel staff you will both be guard your heart above all else for it the course of your life,ukuthatha umhlalaphansi okujabulisayo kusuka kwezezimali ngemuva kokuzibophezela kwenkonzo kube lula kubasebenzi abasebenzi basehhovisi uzoqapha inhliziyo yakho ngaphezu kwakho konke impilo yakho
29,'without me' or 'farewell','ngaphandle kwami' noma 'farewell'
30,i t forget those because it should be very obvious this thread is on his solo work as an adult artist if you only see off the wall invincible the wiz t a solo studio album of his and farewell my summer is a compilation album not a studio album,angikhohlwa labo ngoba kufanele kube sobala kakhulu le ntambo isemculweni wakhe wedwa njengomculi wabantu uma ubona kuphela udonga olunganqobeki i-albhamu yami ye-wiz t
