,src,trg
0,on reaching k on to k with little i could not come up with better to congratulate but i am really happy for you and hope to catch more of your,ekufinyeleleni k ku-k ku-k nge-kittle angikwazanga ukuza kangcono ukuhalalisela kodwa ngijabule kakhulu ngawe futhi nginethemba lokubamba okwengeziwe kwakho
1,where is he then was he at the cobra meeting or even the express and they are the worst of the worst in of,uphi-ke wayenguye emhlanganweni wecobra noma ngisho naku-express futhi bangeyena yini okubi kakhulu
2,finishing an awesome book is like saying farewell to good,ukuqeda incwadi emangalisayo kufana nokuvalelisa okuhle
3,let s hope it s a farewell gathering,vumela sithembe ukubutha okufiphele
4,it will only be a real farewell if the earth up and all those who attend every last one and good riddance,kuzoba ukuvalelisa kwangempela uma umhlaba up nabo bonke abangena kuwo wonke ama-riddance wokugcina nokuhle
5,this game today just win and part of me to avoid possible hypothermia and a loss but it s also cam s celebration and i for the farewell,lo mdlalo namuhla uwine nje futhi ingxenye yami ukugwema i-hypothermia engenzeka kanye nokulahleka kodwa futhi kubuye kube nomkhosi we-cam s futhi mina ngokuvalelisa
6,as my mother left heaven cried his farewell in big of rain my mother poked her face out of a truck shouting con it was the first time she said she me and i feared it d be the last,lapho umama esuka ezulwini ekhala ngokuvalelisa imvula enkulu umama wami wamhlekisa ngobuso bakhe ngaphandle kweloli kwakungokokuqala ngqa ukuthi yena futhi ngiyesaba ukuthi ngiyogcina
7,i been in choir classes all my life grade school through high school at my high school graduation i stood at the front of my graduating class with fellow of mine and we sang a bittersweet farewell before our truly music was my passion my drive,ngangisemakilasini e-choir lonke isikole sebanga lesikole esiphakeme esikoleni sami esiphakeme esikoleni esiphakeme ngimi phambi kwekilasi lami elithweswe iziqu nomculo wami futhi sihlabelele i-bitterweet ngaphambi kokuba umculo wethu we-treem
8,interested to see what is on the bill as assuming that the tax payer will be paying for this farewell party,unentshisekelo yokubona okukukhohlisayo njengoba kucatshangelwa ukuthi okhokha intela uzobe ekhokhela leli qembu elivuselelayo
9,and let is not forget the humiliating farewell speech the one who cannot be made for former been on the rw is radar for quite some time they just want to prove there are no  am' by humiliating him that is it that is the tweet,futhi ake ungakhohlwa inkulumo ethokozisayo yokuvalelisa lowo ongakwazi ukwenziwa kwangaphambilini ku-rw yi-radar ngesikhathi esithile bafuna nje ukukhombisa ukuthi akulutho
